Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q22_PricingModel_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q22_PricingModel_1,Q22_PricingModel_2,Q22_PricingModel_3,Q22_PricingModel_4,Q22_PricingModel_5,Q22_PricingModel_6,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_MobileBanking,Q8_DedicatedApp,Q11_Investment,Q11_Remittance,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q18_UAEBankIntegration,Q19_PrivacyConcern,Q23_Incentive,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_TrustRegulatory,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Derived_FinancialStress,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Eng_WTPperPain,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q21_WTP_AED,Q24_DownloadLikelihood,Respondent_ID
39,4,3,5,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,1,0,0,2,2,3,1,4,2,4,4,5,4,3,5,3,6,4,3,4,4,4,5,2.62,5.0,3.83,3.41,4.24,9.0,2,0.3331,19.08,0,0,50,1,R0982
35,3,4,2,Male,Freelancer,SouthAsian,FreeWithAds,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,2,1,0,1,0,3,4,4,1,4,4,5,5,3,4,4,5,3,3,5,5,4,4,3,4,3.38,3.0,4.17,3.99,5.96,9.0,3,0.8769,44.38,0,1,150,9,R0983
30,5,3,2,PreferNotSay,PrivateSector,SouthAsian,FreeWithAds,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,1,2,4,4,3,3,3,3,4,4,3,3,5,2,3,5,4,4,3,4,5,3.25,3.0,4.17,3.82,5.5,5.0,3,0.7469,24.62,0,0,80,7,R0984
40,2,3,4,Female,Government,SouthAsian,OneTimePurchase,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,0,0,1,3,2,2,2,3,3,4,4,5,4,4,5,3,3,3,1,2,4,4,1,2.25,3.0,3.0,3.22,4.3,6.0,4,0.47,13.33,0,0,30,4,R0985
33,4,3,4,Female,PartTime,Western,FreeWithAds,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,4,4,4,4,5,4,4,5,5,5,2,5,1,2,5,4,3,5,5,3,4.0,0.0,4.33,4.2,7.4,2.0,1,0.6281,7.5,0,0,30,5,R0986
37,1,3,5,NonBinary,PrivateSector,ArabExpat,FreeWithAds,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,1,0,1,4,4,5,3,5,5,4,4,4,4,4,5,2,2,5,3,2,5,3,3,3.75,4.0,3.67,4.08,6.9,6.0,5,0.5819,2.67,1,0,10,5,R0987
50,5,5,5,Male,Government,African,MonthlySubscription,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,0,0,1,1,2,3,2,2,3,4,3,5,4,5,5,5,2,3,2,5,2,4,4,5,2.5,1.0,3.5,3.05,4.0,6.0,5,0.57,32.0,0,0,80,5,R0988
28,3,3,3,Female,PrivateSector,Emirati,AnnualSubscription,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,1,4,3,2,2,4,4,5,5,4,4,5,4,2,4,5,5,4,4,3,4,3.25,1.0,4.17,4.03,5.7,4.0,4,0.7469,9.23,0,0,30,7,R0989
47,2,4,3,Male,Government,Western,Freemium,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,3,1,1,0,0,2,4,3,2,2,2,4,4,4,3,4,3,4,1,4,3,4,3,5,4,2.5,6.0,4.0,3.05,4.2,8.0,0,0.605,4.0,0,0,10,5,R0990
40,3,2,1,Female,PrivateSector,EastAsian,FreeWithAds,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,4,1,0,0,0,0,1,2,4,2,4,3,4,3,5,5,2,3,2,3,4,4,3,4,5,5,2.62,1.0,3.83,3.91,4.24,5.0,2,0.6581,19.08,0,1,50,6,R0991
36,5,1,3,Male,PrivateSector,EastAsian,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,4,4,5,3,4,4,4,4,4,4,5,4,3,2,4,4,5,4,4,2,4.12,1.0,4.0,4.26,7.84,3.0,3,0.735,7.28,1,0,30,7,R0992
31,2,2,2,NonBinary,PrivateSector,African,Freemium,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,1,1,1,1,1,5,3,4,3,3,3,4,4,3,3,5,5,1,2,4,5,4,4,3,1,3.62,6.0,4.0,4.61,7.04,9.0,6,0.67,13.81,1,1,50,6,R0993
40,2,2,5,Male,PrivateSector,EastAsian,PayPerFeature,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,1,0,0,0,1,4,3,5,4,4,4,3,3,5,4,4,5,3,6,5,3,2,5,4,2,4.25,1.0,3.67,4.53,8.1,3.0,3,0.5819,2.35,0,0,10,5,R0994
43,5,5,5,Male,BusinessOwner,Other,MonthlySubscription,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,0,0,0,0,2,2,2,1,3,3,4,3,3,3,4,5,2,4,4,5,4,4,5,1,2.12,1.0,4.0,3.46,4.04,4.0,2,0.8,70.75,0,0,150,8,R0995
29,3,3,1,Female,PrivateSector,SouthAsian,Freemium,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,0,1,1,2,4,5,2,3,3,4,4,4,4,4,5,3,4,4,4,5,4,4,3,3.5,3.0,4.0,4.15,6.4,7.0,4,0.67,8.57,1,0,30,6,R0996
31,3,5,4,Male,PrivateSector,ArabExpat,FreeWithAds,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,1,0,1,0,0,4,4,2,4,3,6,4,5,3,4,5,4,1,5,2,5,3,4,3,2,3.25,4.0,3.33,4.42,6.1,9.0,1,0.7531,46.15,0,1,150,8,R0997
32,3,4,2,Female,PrivateSector,Emirati,Freemium,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,1,4,1,3,2,2,2,4,4,4,4,3,5,2,2,4,4,4,4,3,7,2.5,4.0,4.0,3.65,3.6,6.0,3,0.735,60.0,0,0,150,7,R0998
37,3,5,4,Male,Government,Emirati,AnnualSubscription,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,1,1,0,1,3,2,4,1,1,5,3,4,3,3,4,4,2,2,3,4,3,3,4,6,2.5,6.0,3.5,3.85,3.8,9.0,5,0.635,32.0,0,1,80,6,R0999
46,5,4,5,Female,Government,SouthAsian,Freemium,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,1,1,1,1,4,3,2,3,2,3,4,3,5,5,4,2,3,4,3,3,4,4,3,2.62,6.0,3.5,3.61,4.64,9.0,5,0.505,19.08,0,1,50,4,R1000
31,3,3,3,Male,PartTime,SouthAsian,Freemium,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,2,1,0,0,1,3,3,4,1,5,4,5,4,3,3,4,5,3,3,3,4,5,5,3,4,3.62,3.0,4.17,4.11,6.44,6.0,4,0.8769,13.81,1,1,50,9,R1001
28,2,2,2,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,1,1,1,1,0,4,2,5,4,5,5,3,5,4,5,4,5,3,2,4,4,4,2,5,3,3.88,6.0,3.67,4.14,7.16,9.0,4,0.4519,2.58,0,0,10,3,R1002
40,5,3,2,Male,BusinessOwner,SouthAsian,Freemium,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,1,0,0,0,0,2,4,4,2,5,4,4,4,4,4,4,4,1,2,5,5,4,4,3,2,3.25,0.0,4.17,4.22,6.1,4.0,2,0.6819,46.15,0,1,150,6,R1003
40,3,3,4,Male,Government,Emirati,Freemium,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,1,2,3,3,2,3,3,3,3,5,4,3,5,4,2,3,5,3,5,5,5,2.5,1.0,4.0,3.35,4.0,4.0,3,0.54,32.0,0,0,80,4,R1004
43,2,2,5,Male,PrivateSector,Other,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,1,1,1,1,1,3,1,3,3,5,3,4,5,3,4,5,3,6,4,3,4,4,3,6,2.5,6.0,3.67,3.45,3.8,9.0,5,0.5169,12.0,0,0,30,4,R1005
35,2,1,5,Male,Freelancer,Emirati,MonthlySubscription,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,1,5,3,5,5,4,4,3,5,5,5,4,5,2,1,4,3,4,4,4,4,4.5,1.0,3.83,4.6103,8.2,4.0,4,0.7231,2.22,1,0,10,7,R1006
32,2,4,3,Male,Government,EastAsian,MonthlySubscription,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,1,0,0,0,1,4,4,4,2,5,6,4,4,5,5,3,4,2,2,5,4,4,4,5,1,4.12,0.0,4.33,4.46,8.04,4.0,4,0.7581,2.43,1,0,10,7,R1007
38,2,3,4,Male,Government,SouthAsian,MonthlySubscription,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,1,1,0,0,0,3,3,3,3,3,2,5,4,5,4,3,4,2,3,4,3,3,5,5,5,3.0,3.0,3.83,3.9,5.0,6.0,2,0.7231,16.67,0,0,50,7,R1008
30,5,4,3,Female,BusinessOwner,Other,MonthlySubscription,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,1,0,1,1,4,2,4,3,3,4,4,4,4,4,4,4,3,3,3,5,3,5,5,5,3.25,3.0,4.33,4.03,5.5,8.0,5,0.8231,15.38,0,0,50,8,R1009
36,3,2,5,Female,PrivateSector,African,OneTimePurchase,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,1,0,0,1,1,3,2,5,5,5,5,4,4,5,5,4,4,2,4,5,4,5,3,4,2,4.12,1.0,4.0,4.46,7.84,6.0,4,0.67,2.43,0,0,10,6,R1010
30,2,3,2,Male,BusinessOwner,Western,MonthlySubscription,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,2,1,0,0,1,3,2,3,4,5,4,4,4,4,4,4,5,3,5,3,4,5,4,3,4,3.38,3.0,3.83,3.79,5.96,6.0,3,0.6581,14.79,0,0,50,6,R1011
38,4,4,4,Female,BusinessOwner,Western,Freemium,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,4,1,1,0,1,1,2,3,3,4,4,4,3,4,3,5,4,4,3,6,4,2,4,4,3,5,3.38,3.0,3.5,4.29,5.76,8.0,3,0.7,23.67,0,1,80,7,R1012
44,4,4,5,Female,Government,Emirati,MonthlySubscription,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,1,0,1,1,3,5,3,4,3,4,4,5,3,3,4,4,2,2,3,4,4,4,3,5,3.12,3.0,3.67,3.86,5.24,9.0,4,0.7769,48.08,0,1,150,8,R1013
37,5,3,4,Male,Government,Other,Freemium,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,1,1,1,0,1,2,2,4,2,4,4,5,5,4,2,4,5,3,1,4,4,5,5,5,3,2.88,6.0,4.33,4.04,5.16,9.0,5,0.6931,27.78,0,1,80,6,R1014
37,5,4,2,Female,PrivateSector,African,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,2,1,0,1,0,3,3,3,2,3,3,4,3,5,4,3,5,3,2,4,4,3,4,5,6,2.75,3.0,4.0,3.48,4.3,8.0,2,0.735,18.18,0,0,50,7,R1015
46,3,5,5,Male,PartTime,African,AnnualSubscription,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,2,0,1,1,0,3,4,2,2,3,5,3,4,4,4,5,5,2,4,3,2,4,4,4,6,2.5,3.0,3.33,3.55,3.8,9.0,4,0.5581,32.0,0,1,80,5,R1016
28,4,5,1,Male,Freelancer,Western,Freemium,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,2,0,0,1,0,2,4,4,3,4,6,4,4,3,3,4,5,3,3,5,5,3,5,3,5,3.25,1.0,4.0,3.52,5.5,4.0,3,0.67,15.38,0,0,50,6,R1017
37,3,1,4,Male,PrivateSector,SouthAsian,Freemium,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,4,4,5,5,5,5,3,5,4,5,3,4,1,2,5,4,4,4,3,4,4.5,0.0,3.83,4.6103,8.2,4.0,1,0.6581,11.11,1,0,50,6,R1018
47,3,5,5,Female,Government,African,MonthlySubscription,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,1,0,0,0,0,3,5,4,2,4,6,4,3,3,5,5,5,2,6,3,4,4,5,5,3,3.25,1.0,4.33,4.22,5.9,4.0,0,0.6281,24.62,0,1,80,5,R1019
35,2,4,4,Female,Government,SouthAsian,AnnualSubscription,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,1,1,2,3,3,3,3,3,5,5,5,3,4,5,4,3,4,4,4,3,4,4,2.75,1.0,3.83,3.78,4.7,6.0,5,0.7881,18.18,0,0,50,8,R1020
36,2,4,4,Male,PrivateSector,ArabExpat,Freemium,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1,2,4,5,3,1,5,4,4,4,5,3,4,3,5,5,5,4,5,3,1,3.62,1.0,4.5,4.21,7.04,4.0,4,0.705,2.76,0,0,10,6,R1021
49,3,2,4,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,0,0,3,3,2,1,3,3,5,5,4,4,4,5,3,3,4,4,4,4,4,4,2.12,1.0,4.0,3.16,3.44,4.0,2,0.735,37.74,0,0,80,7,R1022
41,3,5,3,NonBinary,Government,Other,MonthlySubscription,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,4,2,1,1,0,0,3,4,3,3,5,5,5,5,3,5,4,4,2,3,2,4,3,2,5,6,3.5,6.0,3.33,4.05,5.8,9.0,1,0.6231,22.86,1,1,80,6,R1023
42,2,3,5,Male,Government,SouthAsian,PayPerFeature,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1,0,0,0,3,3,3,3,3,4,4,4,4,3,4,3,2,4,5,4,4,4,3,4,3.25,3.0,4.0,3.92,5.7,7.0,3,0.865,46.15,0,1,150,9,R1024
34,4,4,2,Male,Government,SouthAsian,OneTimePurchase,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,1,1,0,0,1,5,3,3,3,4,6,5,4,5,4,5,4,2,5,4,3,5,3,2,6,3.25,3.0,3.33,4.22,5.3,7.0,4,0.6881,46.15,0,1,150,7,R1025
30,1,4,2,Female,PrivateSector,ArabExpat,Freemium,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3,1,0,0,1,0,4,4,5,3,5,4,5,4,3,3,4,4,1,4,5,4,4,4,3,3,4.25,1.0,4.17,4.53,7.9,6.0,3,0.6169,7.06,0,0,30,5,R1026
34,4,2,2,Female,PrivateSector,EastAsian,AnnualSubscription,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,2,0,1,0,1,4,4,3,2,4,5,4,4,3,4,5,3,2,3,3,2,5,5,4,3,3.62,3.0,3.83,4.11,6.64,8.0,4,0.6581,22.1,1,1,80,6,R1027
47,3,4,5,Female,Government,Western,AnnualSubscription,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,2,1,1,1,0,2,2,2,3,4,4,4,5,5,4,2,5,1,4,4,4,2,2,4,5,2.62,6.0,3.33,3.21,4.24,9.0,2,0.6231,11.45,0,0,30,6,R1028
51,5,3,5,Female,Government,SouthAsian,FreeWithAds,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,2,0,0,0,1,2,2,3,2,4,4,3,3,4,3,4,5,3,2,3,4,4,3,4,5,2.5,1.0,3.5,3.55,4.0,5.0,4,0.7,20.0,0,1,50,7,R1029
45,3,4,4,Female,PrivateSector,Emirati,AnnualSubscription,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,0,0,1,2,2,3,4,3,3,4,4,5,4,2,5,3,1,4,5,2,4,3,4,2.88,3.0,3.83,3.54,4.96,6.0,3,0.4631,3.47,0,0,10,3,R1030
29,2,3,2,Male,PrivateSector,EastAsian,AnnualSubscription,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,1,3,4,4,4,4,4,4,4,4,3,3,1,1,4,5,5,4,2,4,3.5,4.0,3.83,3.65,6.2,6.0,2,0.6581,14.29,1,0,50,6,R1031
37,3,1,5,Male,Government,Other,MonthlySubscription,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,3,2,0,1,1,0,4,3,5,4,5,4,5,4,5,5,3,4,1,1,5,5,3,4,4,4,4.0,4.0,4.33,4.1,7.2,9.0,4,0.5631,7.5,1,0,30,4,R1032
38,5,5,4,Male,PrivateSector,EastAsian,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2,1,0,1,0,2,3,4,5,4,3,5,4,3,4,4,4,3,3,4,4,4,5,5,2,3.38,3.0,4.33,3.59,6.36,7.0,4,0.8231,8.88,0,0,30,8,R1033
30,5,3,3,NonBinary,PrivateSector,ArabExpat,Freemium,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,4,1,0,0,0,4,1,3,3,1,4,4,5,3,4,4,4,2,4,4,5,3,3,2,4,2.5,3.0,3.67,2.95,4.2,7.0,3,0.9069,60.0,0,1,150,10,R1034
35,3,1,4,Female,PrivateSector,Other,Freemium,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,0,1,0,1,2,2,3,1,4,3,4,4,4,4,3,5,3,1,4,3,5,2,4,5,3.12,4.0,3.83,3.66,5.24,7.0,4,0.5281,16.03,0,0,50,4,R1035
40,2,3,5,Male,BusinessOwner,SouthAsian,MonthlySubscription,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,1,1,5,3,5,5,5,4,5,4,4,4,2,5,3,1,5,4,5,4,3,1,4.38,1.0,4.17,4.59,8.56,6.0,5,0.5519,2.28,1,0,10,4,R1036
49,5,4,4,Female,Freelancer,ArabExpat,MonthlySubscription,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,3,1,0,1,1,0,3,1,2,2,4,3,4,5,3,5,4,4,3,3,5,4,3,2,2,6,2.38,4.0,3.17,3.59,3.56,9.0,4,0.4819,21.01,0,0,50,4,R1037
38,2,2,5,Male,Government,ArabExpat,PayPerFeature,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,3,3,3,4,3,3,2,3,5,4,3,5,3,6,4,3,3,4,5,4,3.12,1.0,3.67,3.36,5.44,3.0,0,0.3869,9.62,0,0,30,2,R1038
34,3,2,1,Male,Freelancer,SouthAsian,Freemium,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,1,0,1,3,3,3,2,2,4,4,4,5,3,4,5,2,1,3,4,3,4,3,5,2.75,4.0,3.33,3.48,4.5,7.0,3,0.8181,18.18,0,0,50,9,R1039
38,3,3,4,Male,Government,EastAsian,OneTimePurchase,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,1,0,1,0,1,3,2,2,1,2,3,5,4,4,5,3,5,4,4,2,4,3,3,3,6,2.12,3.0,3.0,3.46,3.04,7.0,3,0.6,23.58,0,0,50,6,R1040
35,1,3,4,Male,PrivateSector,ArabExpat,Freemium,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,1,4,2,5,4,5,4,5,5,5,5,3,4,2,3,4,4,3,5,4,2,4.0,1.0,4.17,4.4,7.6,4.0,4,0.7469,2.5,1,0,10,7,R1041
33,2,4,2,Female,Government,SouthAsian,AnnualSubscription,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,0,1,0,3,4,1,2,4,5,4,2,5,3,2,5,3,2,5,4,3,3,5,4,2.62,3.0,4.0,3.51,4.44,7.0,5,0.67,11.45,0,0,30,6,R1042
44,3,4,4,Male,PrivateSector,SouthAsian,MonthlySubscription,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,2,0,0,1,1,1,3,3,1,2,3,3,4,5,5,5,5,2,1,4,3,3,2,4,5,2.12,1.0,3.33,3.36,3.24,6.0,3,0.6881,14.15,0,1,30,7,R1043
41,3,4,3,Female,Government,Emirati,MonthlySubscription,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,0,0,0,3,3,5,3,5,5,3,4,5,5,4,5,2,3,5,3,5,4,4,3,3.88,3.0,4.33,4.14,7.16,4.0,0,0.9531,2.58,1,0,10,10,R1044
41,5,3,4,Male,BusinessOwner,Western,MonthlySubscription,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4,1,1,0,0,0,3,4,3,1,4,7,4,5,3,4,5,3,1,3,4,3,4,4,4,5,3.0,3.0,3.67,4.1,5.0,6.0,1,0.7119,26.67,0,1,80,7,R1045
37,2,3,4,Male,Government,SouthAsian,AnnualSubscription,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,1,3,4,4,3,5,5,4,4,4,5,3,5,3,2,5,5,5,3,5,2,3.88,1.0,4.5,4.14,7.36,3.0,2,0.64,2.58,0,0,10,5,R1046
32,4,1,4,NonBinary,PrivateSector,SouthAsian,Freemium,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,1,0,1,4,3,5,2,4,5,5,4,4,3,5,5,3,4,4,4,4,5,3,5,3.75,6.0,4.17,4.28,6.5,8.0,1,0.6819,13.33,1,0,50,6,R1047
31,2,4,4,Male,PrivateSector,Western,OneTimePurchase,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,3,1,1,0,1,1,2,3,2,3,4,5,5,4,5,5,5,2,3,4,4,3,5,5,4,2.12,6.0,4.33,2.86,3.44,9.0,4,0.8881,14.15,0,0,30,9,R1048
45,3,5,5,Male,Freelancer,Western,Freemium,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,4,1,0,1,0,4,3,3,3,5,4,4,4,4,5,5,4,1,4,4,4,3,3,3,4,3.62,3.0,3.67,3.71,6.44,9.0,3,0.7119,13.81,1,1,50,7,R1049
32,2,3,2,Male,Freelancer,EastAsian,AnnualSubscription,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,1,1,1,0,0,3,3,3,4,4,4,4,4,4,3,3,5,3,2,4,4,3,5,4,5,3.38,6.0,4.17,3.89,5.76,8.0,2,0.6819,14.79,0,0,50,6,R1050
40,5,5,5,Female,BusinessOwner,ArabExpat,Freemium,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,1,0,0,1,1,3,3,1,2,2,5,4,5,4,5,5,5,2,1,3,4,5,5,5,4,2.75,1.0,4.17,4.18,4.7,8.0,4,0.7469,54.55,0,1,150,7,R1051
37,3,2,3,Male,PrivateSector,African,Freemium,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,1,0,1,0,1,3,3,1,5,5,5,4,4,4,5,4,4,2,1,4,5,4,5,4,3,3.75,4.0,4.5,4.28,6.9,7.0,3,0.705,8.0,0,0,30,6,R1052
33,4,3,2,Male,BusinessOwner,Other,Freemium,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,1,0,1,1,1,2,4,3,3,5,4,4,4,3,4,5,4,2,3,3,4,3,5,2,3,3.0,4.0,3.33,4.1,5.4,9.0,4,0.7531,26.67,0,1,80,8,R1053
34,4,2,1,Male,Government,EastAsian,MonthlySubscription,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,0,0,0,1,3,2,3,1,4,2,4,4,5,4,3,5,4,4,3,4,4,5,3,5,2.38,1.0,3.67,3.59,3.76,4.0,3,0.6469,0.0,0,0,0,6,R1054
41,4,5,4,Male,BusinessOwner,Western,AnnualSubscription,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,4,1,0,1,0,1,4,2,4,3,3,5,5,5,3,4,4,3,2,4,4,3,5,4,3,6,3.5,4.0,3.83,4.35,5.8,8.0,5,0.7231,22.86,1,1,80,7,R1055
49,5,2,2,Female,Government,SouthAsian,Freemium,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,1,2,2,4,1,3,2,4,4,5,5,4,5,3,3,3,3,4,4,4,3,2.38,3.0,3.67,3.39,4.16,4.0,4,0.5819,21.01,0,0,50,5,R1056
