Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q2_Gender_Label,Q4_Employment_Label,Q6_Nationality_Label,Q2_Gender_1,Q2_Gender_2,Q2_Gender_3,Q2_Gender_4,Q4_Employment_1,Q4_Employment_2,Q4_Employment_3,Q4_Employment_4,Q4_Employment_5,Q6_Nationality_1,Q6_Nationality_2,Q6_Nationality_3,Q6_Nationality_4,Q6_Nationality_5,Q6_Nationality_6,Q6_Nationality_7,Q9_ReviewFrequency,Q10_NumCurrencies,Q12_SavingsPct,Q8_Spreadsheet,Q8_MobileBanking,Q8_DedicatedApp,Q8_Paper,Q8_NoTracking,Q11_Remittance,Q11_FX,Q11_Ecommerce,Q11_Investment,Q11_BillSplit,Q11_Subscriptions,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q13_HealthUnderstanding,Q13_Overspent,Q14_BiggestChallenge,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q16_HealthDashboard,Q18_UAEBankIntegration,Q18_RemittancePlatform,Q19_PrivacyConcern,Q17_InterfacePref_Label,Q17_InterfacePref_1,Q17_InterfacePref_2,Q17_InterfacePref_3,Q17_InterfacePref_4,Q17_InterfacePref_5,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_LikelySwitch,Q26_TrustRegulatory,Q24_DownloadLikelihood,Q31_ConfidenceAI,Q27_CurrentSatisfaction,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Flag_ValueSeeker,Flag_MultiCurrencyUser,Q20_WTP_Binary
40,5,3,2,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,4,1,0,0,0,1,1,0,1,1,0,0,0,2,4,4,4,2,5,2,3,6,4,4,4,4,4,4,4,4,4,1,NoPreference,0,0,0,0,1,5,5,4,4,4,3,6,5,2,3.25,0.0,4.17,6.1,4.0,2,0.6669,0,1,1
40,3,3,4,Male,Government,Emirati,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,1,0,0,0,1,2,3,3,2,2,3,3,2,6,3,3,3,5,4,3,4,5,3,4,WebOnly,0,1,0,0,0,3,5,3,5,3,5,4,2,5,2.5,1.0,4.0,4.0,4.0,3,0.51,0,0,0
43,2,2,5,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,1,1,1,0,1,1,0,1,1,1,1,3,1,4,3,3,1,4,4,5,3,4,5,3,4,5,5,5,3,Both,0,0,1,0,0,4,3,4,4,4,3,4,3,6,2.5,6.0,3.67,3.8,9.0,5,0.5019,0,0,1
35,2,1,5,Male,Freelancer,Emirati,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,1,0,1,1,0,0,1,1,5,3,5,5,5,4,5,5,3,4,3,5,5,5,4,3,5,4,2,MobileOnly,1,0,0,0,0,4,3,4,4,4,4,7,5,4,4.5,1.0,3.83,8.2,4.0,4,0.6931,1,0,1
32,2,4,3,Male,Government,EastAsian,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,0,1,1,0,1,0,1,1,4,4,4,4,2,5,5,5,3,6,4,4,5,5,3,2,4,5,2,Both,0,0,1,0,0,5,4,4,4,4,5,7,4,1,4.12,0.0,4.33,8.04,4.0,4,0.7131,1,0,1
38,2,3,4,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,1,1,1,0,1,0,0,0,0,0,1,1,3,3,3,4,3,3,2,3,4,2,5,4,5,4,3,5,4,2,2,MobileOnly,1,0,0,0,0,4,3,3,5,3,5,7,8,5,3.0,3.0,3.83,5.0,6.0,2,0.7381,0,0,1
30,5,4,3,Female,BusinessOwner,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,1,0,1,1,1,1,4,2,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,WebOnly,0,1,0,0,0,3,5,3,5,5,5,8,5,5,3.25,3.0,4.33,5.5,8.0,5,0.7781,0,0,1
36,3,2,5,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,1,0,1,0,1,1,0,1,3,2,5,4,5,5,4,5,3,5,4,4,5,5,4,3,4,4,2,WebOnly,0,1,0,0,0,5,4,5,3,3,4,6,3,2,4.12,1.0,4.0,7.84,6.0,4,0.625,0,0,0
30,2,3,2,Male,BusinessOwner,Western,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2,0,1,0,0,0,1,0,1,0,0,1,3,2,3,4,4,5,3,3,2,4,4,4,4,4,4,5,5,1,3,WhatsApp,0,0,0,1,0,3,4,5,4,4,3,6,3,4,3.38,3.0,3.83,5.96,6.0,3,0.6131,0,0,1
38,4,4,4,Female,BusinessOwner,Western,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,1,0,1,0,0,0,1,1,0,1,0,0,2,3,3,4,4,4,3,4,6,4,3,4,3,5,4,4,4,3,3,Both,0,0,1,0,0,4,2,4,4,4,3,7,5,5,3.38,3.0,3.5,5.76,8.0,3,0.67,0,1,1
44,4,4,5,Female,Government,Emirati,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,2,0,1,0,1,0,1,0,1,1,0,1,3,5,3,3,4,3,2,2,4,4,4,5,3,3,4,2,4,4,2,Both,0,0,1,0,0,3,4,4,4,4,3,8,8,5,3.12,3.0,3.67,5.24,9.0,4,0.7769,0,1,1
37,5,3,4,Male,Government,Other,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,1,1,0,0,1,1,1,0,1,1,2,2,4,3,2,4,3,3,2,4,5,5,4,2,4,4,5,4,3,Both,0,0,1,0,0,4,4,5,5,3,5,6,3,3,2.88,6.0,4.33,5.16,9.0,5,0.6481,0,1,1
37,5,4,2,Female,PrivateSector,African,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,0,1,0,0,0,0,0,0,1,0,1,3,3,3,2,2,3,3,3,3,3,4,3,5,4,3,5,5,4,3,MobileOnly,1,0,0,0,0,4,4,3,4,4,5,7,5,6,2.75,3.0,4.0,4.3,8.0,2,0.705,0,0,1
46,3,5,5,Male,PartTime,African,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,2,1,0,1,0,1,0,1,0,1,1,1,3,4,2,1,2,3,2,3,2,5,3,4,4,4,5,4,5,5,2,Both,0,0,1,0,0,3,2,4,4,3,4,5,5,6,2.5,3.0,3.33,3.8,9.0,4,0.5581,0,1,1
28,4,5,1,Male,Freelancer,Western,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,2,0,0,0,0,0,0,0,1,1,1,0,2,4,4,1,3,4,3,5,1,6,4,4,3,3,4,4,5,3,3,WhatsApp,0,0,0,1,0,5,5,3,5,3,3,6,2,5,3.25,1.0,4.0,5.5,4.0,3,0.61,0,0,1
37,3,1,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,4,4,5,4,5,5,4,5,7,5,3,5,4,5,3,3,4,5,1,WhatsApp,0,0,0,1,0,5,4,4,4,3,3,6,4,4,4.5,0.0,3.83,8.2,4.0,1,0.6281,1,0,1
47,3,5,5,Female,Government,African,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,2,4,2,3,2,6,4,3,3,5,5,4,5,5,2,Both,0,0,1,0,0,3,4,4,5,5,5,5,4,3,3.25,1.0,4.33,5.9,4.0,0,0.6131,0,1,1
35,2,4,4,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,1,1,1,1,2,3,3,2,3,3,2,4,5,3,5,5,5,3,4,5,5,5,4,WhatsApp,0,0,0,1,0,4,4,4,3,4,4,8,8,4,2.75,1.0,3.83,4.7,6.0,5,0.7881,0,0,1
36,2,4,4,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,1,0,0,1,1,2,4,5,5,3,1,5,4,1,5,4,4,4,5,3,4,4,5,3,Both,0,0,1,0,0,5,5,4,5,5,3,6,4,1,3.62,1.0,4.5,7.04,4.0,4,0.675,0,0,0
49,3,2,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,1,3,1,3,4,3,5,5,4,4,4,4,5,5,3,WhatsApp,0,0,0,1,0,4,4,4,4,4,4,7,5,4,2.12,1.0,4.0,3.44,4.0,2,0.705,0,0,0
41,3,5,3,NonBinary,Government,Other,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,2,0,1,1,0,0,0,0,0,0,0,1,3,4,3,2,3,5,3,5,2,5,5,5,3,5,4,4,4,4,2,Both,0,0,1,0,0,2,4,3,2,4,5,6,2,6,3.5,6.0,3.33,5.8,9.0,1,0.5631,1,1,1
42,2,3,5,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,2,0,1,0,0,0,0,1,1,0,0,1,3,3,3,5,3,3,3,3,6,4,4,4,4,3,4,4,3,4,2,Both,0,0,1,0,0,5,4,4,4,4,3,9,7,4,3.25,3.0,4.0,5.7,7.0,3,0.835,0,1,1
34,4,4,2,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,1,0,1,0,0,0,1,1,0,0,1,1,5,3,3,2,3,4,3,3,6,6,5,4,5,4,5,4,4,3,2,NoPreference,0,0,0,0,1,4,3,5,3,3,2,7,7,6,3.25,3.0,3.33,5.3,7.0,4,0.6881,0,1,1
30,1,4,2,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,0,1,1,0,1,4,4,5,3,3,5,5,5,3,4,5,4,3,3,4,4,4,4,1,Both,0,0,1,0,0,5,4,4,4,5,3,5,5,3,4.25,1.0,4.17,7.9,6.0,3,0.6169,0,0,0
34,4,2,2,Female,PrivateSector,EastAsian,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,2,0,0,1,1,1,1,0,1,0,1,1,4,4,3,3,2,4,4,5,1,5,4,4,3,4,5,4,3,4,2,Both,0,0,1,0,0,3,2,5,5,4,4,6,4,3,3.62,3.0,3.83,6.64,8.0,4,0.6281,1,1,1
47,3,4,5,Female,Government,Western,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,2,0,1,1,0,0,0,0,1,1,0,0,2,2,2,3,3,4,2,3,4,4,4,5,5,4,2,5,5,2,1,Both,0,0,1,0,0,4,4,2,2,4,4,6,4,5,2.62,6.0,3.33,4.24,9.0,2,0.5931,0,0,1
51,5,3,5,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,2,0,0,0,0,0,1,1,1,0,0,1,2,2,3,2,2,4,3,2,1,4,3,3,4,3,4,4,5,5,3,MobileOnly,1,0,0,0,0,3,4,4,3,3,4,7,5,5,2.5,1.0,3.5,4.0,5.0,4,0.67,0,1,1
45,3,4,4,Female,PrivateSector,Emirati,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,1,1,0,0,0,1,1,0,0,0,1,2,2,3,4,4,3,2,3,4,3,4,4,5,4,2,4,5,4,3,WebOnly,0,1,0,0,0,4,5,2,4,5,3,3,5,4,2.88,3.0,3.83,4.96,6.0,3,0.4931,0,0,0
29,2,3,2,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,1,0,0,0,1,0,0,0,1,1,3,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,5,1,WhatsApp,0,0,0,1,0,4,5,5,4,3,2,6,6,4,3.5,4.0,3.83,6.2,6.0,2,0.6581,1,0,1
37,3,1,5,Male,Government,Other,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,2,1,0,1,0,0,0,1,1,1,0,1,4,3,5,3,4,5,4,4,3,4,5,4,5,5,3,5,4,5,1,Both,0,0,1,0,0,5,5,3,4,5,4,4,2,4,4.0,4.0,4.33,7.2,9.0,4,0.5331,1,0,1
38,5,5,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,2,1,1,0,0,0,0,1,0,1,1,1,2,3,4,2,5,4,3,4,2,3,5,4,3,4,4,5,4,4,3,MobileOnly,1,0,0,0,0,4,4,4,5,4,5,8,4,2,3.38,3.0,4.33,6.36,7.0,4,0.7631,0,0,1
30,5,3,3,NonBinary,PrivateSector,ArabExpat,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,4,0,1,0,0,0,0,1,0,0,1,1,4,1,3,2,3,1,2,4,3,4,4,5,3,4,4,4,4,3,2,Both,0,0,1,0,0,4,5,3,3,5,2,10,9,4,2.5,3.0,3.67,4.2,7.0,3,0.8919,0,1,1
35,3,1,4,Female,PrivateSector,Other,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0,0,1,0,1,0,1,1,2,2,3,4,1,4,4,5,2,3,4,4,4,4,3,3,5,3,3,Both,0,0,1,0,0,4,3,5,2,5,4,4,2,5,3.12,4.0,3.83,5.24,7.0,4,0.4981,0,0,0
40,2,3,5,Male,BusinessOwner,SouthAsian,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,1,1,0,1,1,1,5,3,5,4,5,5,3,5,1,4,5,4,4,4,2,4,5,5,3,MobileOnly,1,0,0,0,0,5,4,5,4,4,3,4,3,1,4.38,1.0,4.17,8.56,6.0,5,0.5369,1,0,1
49,5,4,4,Female,Freelancer,ArabExpat,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,1,0,0,1,1,0,0,0,1,1,1,1,3,1,2,3,2,4,1,3,5,3,4,5,3,5,4,5,4,5,3,WebOnly,0,1,0,0,0,5,4,3,2,3,2,4,3,6,2.38,4.0,3.17,3.56,9.0,4,0.4669,0,0,1
38,2,2,5,Male,Government,ArabExpat,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,3,1,0,0,1,0,0,0,0,0,0,0,3,3,3,4,4,3,2,3,5,3,2,3,5,4,3,5,5,3,3,Both,0,0,1,0,0,4,3,3,4,3,5,2,4,4,3.12,1.0,3.67,5.44,3.0,0,0.4169,0,0,1
34,3,2,1,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2,1,0,1,0,0,1,1,0,0,0,1,3,3,3,4,2,2,2,3,3,4,4,4,5,3,4,4,5,4,2,Both,0,0,1,0,0,3,4,3,4,3,3,9,5,5,2.75,4.0,3.33,4.5,7.0,3,0.7581,0,0,1
38,3,3,4,Male,Government,EastAsian,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,1,0,1,1,0,1,0,0,1,3,2,2,2,1,2,2,3,6,3,5,4,4,5,3,5,5,3,4,WebOnly,0,1,0,0,0,2,4,3,3,3,3,6,5,6,2.12,3.0,3.0,3.04,7.0,3,0.585,0,0,1
35,1,3,4,Male,PrivateSector,ArabExpat,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,1,1,0,0,0,0,1,0,1,0,1,1,4,2,5,4,4,5,3,5,3,4,5,5,5,5,3,4,4,4,2,NoPreference,0,0,0,0,1,4,4,3,5,5,4,7,7,2,4.0,1.0,4.17,7.6,4.0,4,0.7469,1,0,1
33,2,4,2,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,1,0,0,0,0,1,1,1,1,1,3,4,1,2,2,4,2,3,1,5,4,2,5,3,2,5,5,4,3,Both,0,0,1,0,0,5,4,3,3,4,5,6,8,4,2.62,3.0,4.0,4.44,7.0,5,0.7,0,0,1
44,3,4,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,2,1,0,0,1,0,1,1,0,1,0,0,1,3,3,3,1,2,1,3,2,3,3,4,5,5,5,5,5,5,2,WebOnly,0,1,0,0,0,4,3,3,2,4,4,7,6,5,2.12,1.0,3.33,3.24,6.0,3,0.6731,0,1,0
41,3,4,3,Female,Government,Emirati,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,3,3,5,3,3,5,4,5,3,5,3,4,5,5,4,4,5,5,2,MobileOnly,1,0,0,0,0,5,3,5,4,5,4,10,6,3,3.88,3.0,4.33,7.16,4.0,0,0.8931,1,0,1
41,5,3,4,Male,BusinessOwner,Western,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,1,0,1,0,0,0,0,0,1,0,0,0,3,4,3,3,1,4,3,3,6,7,4,5,3,4,5,5,3,3,1,WebOnly,0,1,0,0,0,4,3,4,4,3,4,7,5,5,3.0,3.0,3.67,5.0,6.0,1,0.6819,0,1,1
37,2,3,4,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,1,3,4,4,3,3,5,4,5,2,5,4,4,4,5,3,4,5,5,3,Both,0,0,1,0,0,5,5,5,3,4,5,5,3,2,3.88,1.0,4.5,7.36,3.0,2,0.61,0,0,0
32,4,1,4,NonBinary,PrivateSector,SouthAsian,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,1,1,1,1,0,0,1,0,0,0,0,0,4,3,5,3,2,4,5,4,1,5,5,4,4,3,5,3,5,3,3,WhatsApp,0,0,0,1,0,4,4,4,5,5,3,6,6,5,3.75,6.0,4.17,6.5,8.0,1,0.6819,1,0,1
31,2,4,4,Male,PrivateSector,Western,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,1,1,0,0,1,1,0,0,1,1,1,2,3,1,2,3,1,4,2,4,5,5,4,5,5,5,5,4,2,WhatsApp,0,0,0,1,0,4,4,3,5,5,5,9,7,4,2.12,6.0,4.33,3.44,9.0,4,0.8581,0,0,1
45,3,5,5,Male,Freelancer,Western,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,4,0,1,0,1,0,0,0,1,1,0,1,4,3,3,4,3,5,4,3,1,4,4,4,4,5,5,4,4,3,1,NoPreference,0,0,0,0,1,4,4,3,3,5,3,7,6,4,3.62,3.0,3.67,6.44,9.0,3,0.6969,1,1,1
32,2,3,2,Male,Freelancer,EastAsian,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0,1,1,0,0,0,0,0,0,1,1,3,3,3,3,4,4,4,3,3,4,4,4,4,3,3,4,5,5,3,MobileOnly,1,0,0,0,0,4,4,3,5,5,4,6,4,5,3.38,6.0,4.17,5.76,8.0,2,0.6519,0,0,1
40,5,5,5,Female,BusinessOwner,ArabExpat,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,5,1,1,0,0,0,0,1,1,0,1,0,1,3,3,1,4,2,2,3,4,1,5,4,5,4,5,5,5,5,4,2,Both,0,0,1,0,0,3,4,5,5,3,5,7,5,4,2.75,1.0,4.17,4.7,8.0,4,0.7169,0,1,0
37,3,2,3,Male,PrivateSector,African,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,1,1,0,1,0,1,0,0,1,3,3,1,4,5,5,4,5,1,5,4,4,4,5,4,5,4,5,2,WhatsApp,0,0,0,1,0,4,5,4,5,5,4,6,4,3,3.75,4.0,4.5,6.9,7.0,3,0.675,0,0,0
33,4,3,2,Male,BusinessOwner,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,1,0,0,1,0,0,1,0,0,1,1,1,2,4,3,3,3,5,1,3,6,4,4,4,3,4,5,4,4,5,2,NoPreference,0,0,0,0,1,3,4,3,5,3,2,8,5,3,3.0,4.0,3.33,5.4,9.0,4,0.7081,0,1,0
34,4,2,1,Male,Government,EastAsian,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,1,0,0,0,1,1,3,2,3,1,1,4,2,3,4,2,4,4,5,4,3,4,5,3,4,WebOnly,0,1,0,0,0,3,4,4,5,3,3,6,2,5,2.38,1.0,3.67,3.76,4.0,3,0.5869,0,0,0
41,4,5,4,Male,BusinessOwner,Western,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,1,0,0,1,1,0,1,1,1,0,1,1,4,2,4,5,3,3,4,3,1,5,5,5,3,4,4,3,3,3,2,Both,0,0,1,0,0,4,3,5,4,4,3,7,5,6,3.5,4.0,3.83,5.8,8.0,5,0.6931,1,1,1
49,5,2,2,Female,Government,SouthAsian,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,1,1,0,0,0,1,1,1,0,1,0,2,2,4,2,1,3,3,2,4,2,4,4,5,5,4,5,5,5,3,MobileOnly,1,0,0,0,0,3,3,4,4,4,4,5,5,3,2.38,3.0,3.67,4.16,4.0,4,0.5819,0,0,1
37,3,5,2,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,0,0,1,0,0,0,0,1,1,2,2,4,4,2,4,2,4,2,3,3,3,4,3,3,5,5,5,2,WebOnly,0,1,0,0,0,3,3,3,3,3,5,8,7,5,3.0,2.0,3.33,5.0,5.0,2,0.7381,0,0,0
44,5,3,4,Male,Government,SouthAsian,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,1,1,1,1,1,1,2,1,3,1,4,4,2,3,5,4,5,4,4,5,4,4,5,4,4,NoPreference,0,0,0,0,1,3,3,5,4,4,5,5,4,4,2.5,1.0,4.0,4.2,7.0,6,0.59,0,1,0
42,2,1,3,Male,Freelancer,SouthAsian,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,2,1,0,0,0,0,0,1,1,0,0,1,4,4,5,4,5,5,4,5,4,4,4,5,5,4,2,4,4,4,3,Both,0,0,1,0,0,4,4,4,3,4,4,6,4,3,4.5,1.0,3.83,8.4,3.0,3,0.6281,0,0,0
36,2,2,4,Male,PartTime,SouthAsian,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,1,1,0,0,0,1,1,0,0,0,1,4,3,5,5,2,4,4,5,3,5,5,4,5,4,3,3,5,5,4,NoPreference,0,0,0,0,1,3,5,4,2,5,4,5,3,3,4.0,3.0,3.83,7.4,5.0,3,0.5631,1,0,1
34,3,4,4,Female,PrivateSector,Emirati,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0,1,0,0,1,1,1,0,0,1,3,3,3,1,3,4,3,3,2,5,5,5,3,4,5,5,5,4,1,MobileOnly,1,0,0,0,0,4,4,5,5,3,4,10,7,4,2.88,4.0,4.17,4.96,8.0,4,0.8969,0,1,1
37,3,4,4,Male,PrivateSector,Other,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1,1,1,0,0,1,1,0,0,0,0,3,3,3,3,3,3,3,3,2,4,5,4,5,4,4,5,4,3,3,NoPreference,0,0,0,0,1,3,3,3,3,3,3,5,5,6,3.25,6.0,4.17,5.3,9.0,2,0.6169,0,1,0
36,3,4,3,PreferNotSay,BusinessOwner,Western,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,2,3,0,0,0,0,0,0,0,1,0,0,1,4,2,3,2,4,3,1,2,1,2,3,3,4,5,4,5,5,3,2,Both,0,0,1,0,0,5,5,3,3,5,4,8,7,2,2.62,1.0,4.17,4.84,3.0,2,0.7969,0,0,1
42,3,4,3,Male,Government,ArabExpat,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,1,0,0,1,0,0,1,0,1,0,0,1,4,3,2,2,2,3,1,3,4,2,5,4,4,5,4,4,4,5,3,MobileOnly,1,0,0,0,0,4,3,3,4,4,5,8,6,5,2.5,4.0,3.83,4.0,8.0,3,0.7581,0,1,1
44,4,2,5,Male,Government,Western,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,2,1,1,0,0,0,0,0,1,0,1,0,3,3,3,2,2,5,5,2,3,3,5,3,4,4,5,5,5,4,2,MobileOnly,1,0,0,0,0,4,5,3,5,5,4,6,6,5,3.12,3.0,4.33,5.24,5.0,2,0.6931,0,0,0
43,1,3,1,Female,PrivateSector,ArabExpat,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,0,1,1,1,0,1,1,0,1,4,5,3,3,2,3,1,3,2,2,5,4,4,5,4,5,4,4,3,WebOnly,0,1,0,0,0,4,5,3,5,4,5,4,5,5,3.0,2.0,4.33,5.0,7.0,4,0.5781,0,0,0
35,2,4,4,Male,PrivateSector,Emirati,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,1,1,0,0,0,1,0,0,0,1,3,2,3,3,2,4,3,3,3,3,4,4,3,4,3,3,4,4,3,Both,0,0,1,0,0,5,5,3,4,5,2,8,7,5,2.88,6.0,4.0,4.76,9.0,2,0.785,0,0,1
28,3,4,2,Female,Freelancer,Western,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,1,0,1,0,0,0,1,1,0,0,1,1,2,2,3,3,2,4,1,3,3,3,4,3,3,3,2,5,3,3,3,MobileOnly,1,0,0,0,0,5,3,5,5,5,4,5,4,1,2.5,3.0,4.5,4.8,6.0,4,0.625,0,0,1
45,5,5,5,PreferNotSay,Government,EastAsian,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,1,1,0,0,0,1,1,0,1,1,1,1,1,3,2,3,4,1,2,2,2,4,3,3,4,4,5,5,4,2,WhatsApp,0,0,0,1,0,4,3,4,4,4,4,5,2,5,2.12,3.0,3.83,3.24,9.0,5,0.5481,0,1,1
44,3,5,4,Male,PrivateSector,SouthAsian,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,5,1,0,0,0,1,1,1,0,0,0,1,5,5,5,5,5,5,5,5,4,3,5,2,4,4,4,4,5,3,2,Both,0,0,1,0,0,5,2,3,4,3,4,10,2,4,2.62,0.0,3.5,4.44,4.0,3,0.775,0,0,1
44,3,4,4,Male,PrivateSector,EastAsian,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,3,0,0,0,1,0,0,1,0,1,0,0,2,5,3,2,2,3,1,2,2,2,4,4,3,5,5,4,5,4,2,Both,0,0,1,0,0,5,5,4,4,3,2,4,3,6,2.5,1.0,3.83,3.8,5.0,2,0.5131,0,0,1
29,3,2,3,Female,Freelancer,SouthAsian,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,1,0,1,1,0,0,1,1,1,1,0,1,5,5,5,5,5,5,5,5,3,3,5,4,4,2,3,5,5,3,1,Both,0,0,1,0,0,4,4,5,4,4,3,10,4,4,3.12,6.0,4.0,5.44,9.0,5,0.84,0,0,1
