Respondent_ID,Persona_Cluster,Q1_AgeRaw,Q3_Education,Q5_IncomeTier_Imputed,Q7_YearsDubai,Q10_NumCurrencies,Q12_SavingsPct,Q9_ReviewFrequency,Q8_MobileBanking,Q8_DedicatedApp,Q8_Spreadsheet,Q11_Remittance,Q11_FX,Q11_Investment,Q11_Subscriptions,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_HealthUnderstanding,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q19_PrivacyConcern,Q24_DownloadLikelihood,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_WouldRecommend,Q27_CurrentSatisfaction,Q31_ConfidenceAI,Q29_NPS,Q20_WTP_Intent,Q21_WTP_AED,Q22_PricingModel,Derived_PainComposite,Derived_TechAffinity,Derived_AdoptionAttitude,Derived_FinancialStress,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,KMeans_Label,Cluster_Name
R1002,Struggling Expat,28,2,2,2,2,1,4,1,1,0,0,1,1,1,4,2,5,3,4,3,3,5,4,5,4,3,3,4,4,2,3,1,3,4,10,2,3.88,6.0,3.67,4.14,7.16,9.0,4,0.4219,3,Budget-Conscious Expats
R1003,High-Earning Nomad,40,5,3,2,4,1,3,0,0,0,0,1,0,0,2,4,4,4,2,2,4,4,4,4,4,1,6,5,5,4,2,5,4,2,150,2,3.25,0.0,4.17,4.22,6.1,4.0,2,0.6669,2,High-Value Nomads
R1004,Cautious Saver,40,3,3,4,3,2,2,0,0,0,1,1,0,1,2,3,3,2,2,3,3,3,5,4,3,4,4,3,5,5,5,2,7,3,80,2,2.5,1.0,4.0,3.35,4.0,4.0,3,0.51,4,Finance Professionals
R1005,Cautious Saver,43,2,2,5,2,1,3,1,1,0,1,1,1,1,1,3,1,4,3,1,3,4,5,3,4,3,4,4,3,4,6,3,6,2,30,3,2.5,6.0,3.67,3.45,3.8,9.0,5,0.5019,1,High-Value Nomads
R1006,Struggling Expat,35,2,1,5,3,1,3,0,0,0,1,1,0,1,5,3,5,5,5,5,3,5,5,5,4,2,7,4,3,4,4,5,5,2,10,3,4.5,1.0,3.83,4.6103,8.2,4.0,4,0.6931,3,Budget-Conscious Expats
R1007,Struggling Expat,32,2,4,3,3,1,4,0,0,0,1,0,0,1,4,4,4,4,2,5,4,4,5,5,3,2,7,5,4,4,1,4,6,2,10,3,4.12,0.0,4.33,4.46,8.04,4.0,4,0.7131,3,Budget-Conscious Expats
R1008,Cautious Saver,38,2,3,4,3,1,2,1,0,1,0,0,0,1,3,3,3,4,3,2,5,4,5,4,3,2,7,4,3,5,5,8,6,1,50,3,3.0,3.0,3.83,3.9,5.0,6.0,2,0.7381,0,Digital-First Millennials
R1009,Tech-Savvy Millennial,30,5,4,3,3,1,1,1,0,0,1,0,1,1,4,2,4,3,3,3,4,4,4,4,4,3,8,3,5,5,5,5,6,1,50,3,3.25,3.0,4.33,4.03,5.5,8.0,5,0.7781,0,Digital-First Millennials
R1010,Struggling Expat,36,3,2,5,3,1,4,0,0,0,1,0,1,1,3,2,5,4,5,4,4,4,5,5,4,2,6,5,4,3,2,3,6,4,10,5,4.12,1.0,4.0,4.46,7.84,6.0,4,0.625,3,Budget-Conscious Expats
R1011,Tech-Savvy Millennial,30,2,3,2,3,2,3,1,0,0,1,0,0,1,3,2,3,4,4,3,4,4,4,4,4,3,6,3,4,4,4,3,7,2,50,3,3.38,3.0,3.83,3.79,5.96,6.0,3,0.6131,0,Digital-First Millennials
R1012,High-Earning Nomad,38,4,4,4,4,1,3,1,0,0,1,1,1,0,2,3,3,4,4,3,3,4,3,5,4,3,7,4,2,4,5,5,6,1,80,2,3.38,3.0,3.5,4.29,5.76,8.0,3,0.67,2,High-Value Nomads
R1013,High-Earning Nomad,44,4,4,5,4,2,2,1,0,0,1,0,1,1,3,5,3,3,4,2,4,5,3,3,4,2,8,3,4,4,5,8,7,2,150,3,3.12,3.0,3.67,3.86,5.24,9.0,4,0.7769,2,High-Value Nomads
R1014,Tech-Savvy Millennial,37,5,3,4,4,1,2,1,1,0,1,1,0,1,2,2,4,3,2,3,5,5,4,2,4,3,6,4,4,5,3,3,4,1,80,2,2.88,6.0,4.33,4.04,5.16,9.0,5,0.6481,0,Digital-First Millennials
R1015,Cautious Saver,37,5,4,2,3,2,3,1,0,0,0,0,1,1,3,3,3,2,2,3,4,3,5,4,3,3,7,4,4,4,6,5,6,1,50,2,2.75,3.0,4.0,3.48,4.3,8.0,2,0.705,0,Digital-First Millennials
R1016,High-Earning Nomad,46,3,5,5,4,2,2,0,1,1,0,1,1,1,3,4,2,1,2,2,3,4,4,4,5,2,5,3,2,4,6,5,10,2,80,4,2.5,3.0,3.33,3.55,3.8,9.0,4,0.5581,1,High-Value Nomads
R1017,Tech-Savvy Millennial,28,4,5,1,2,2,3,0,0,0,0,0,1,0,2,4,4,1,3,3,4,4,3,3,4,3,6,5,5,5,5,2,6,2,50,2,3.25,1.0,4.0,3.52,5.5,4.0,3,0.61,0,Digital-First Millennials
R1018,Struggling Expat,37,3,1,4,3,1,1,0,0,0,0,0,0,1,4,4,5,4,5,4,3,5,4,5,3,1,6,5,4,4,4,4,6,2,50,2,4.5,0.0,3.83,4.6103,8.2,4.0,1,0.6281,3,Budget-Conscious Expats
R1019,High-Earning Nomad,47,3,5,5,4,1,2,0,0,0,0,0,0,0,3,5,4,3,2,2,4,3,3,5,5,2,5,3,4,5,3,4,9,1,80,3,3.25,1.0,4.33,4.22,5.9,4.0,0,0.6131,2,High-Value Nomads
R1020,Tech-Savvy Millennial,35,2,4,4,3,1,2,0,0,0,1,0,1,1,2,3,3,2,3,2,5,5,5,3,4,4,8,4,4,3,4,8,4,2,50,4,2.75,1.0,3.83,3.78,4.7,6.0,5,0.7881,0,Digital-First Millennials
R1021,Struggling Expat,36,2,4,4,3,1,1,0,0,0,1,1,0,1,2,4,5,5,3,5,4,4,4,5,3,3,6,5,5,5,1,4,6,4,10,2,3.62,1.0,4.5,4.21,7.04,4.0,4,0.675,3,Budget-Conscious Expats
R1022,Senior Finance Pro,49,3,2,4,3,2,1,0,0,0,0,0,0,1,3,3,2,1,1,1,5,5,4,4,4,3,7,4,4,4,4,5,6,3,80,3,2.12,1.0,4.0,3.16,3.44,4.0,2,0.705,1,High-Value Nomads
R1023,High-Earning Nomad,41,3,5,3,4,2,3,1,1,0,0,0,0,1,3,4,3,2,3,3,5,5,3,5,4,2,6,2,4,2,6,2,10,1,80,3,3.5,6.0,3.33,4.05,5.8,9.0,1,0.5631,2,High-Value Nomads
R1024,High-Earning Nomad,42,2,3,5,4,2,3,1,0,0,0,1,0,1,3,3,3,5,3,3,4,4,4,3,4,2,9,5,4,4,4,7,9,2,150,6,3.25,3.0,4.0,3.92,5.7,7.0,3,0.835,2,High-Value Nomads
R1025,High-Earning Nomad,34,4,4,2,4,1,4,1,0,0,1,1,0,1,5,3,3,2,3,3,5,4,5,4,5,2,7,4,3,3,6,7,8,1,150,5,3.25,3.0,3.33,4.22,5.3,7.0,4,0.6881,2,High-Value Nomads
R1026,Struggling Expat,30,1,4,2,3,1,5,0,0,0,0,0,1,1,4,4,5,3,3,5,5,4,3,3,4,1,5,5,4,4,3,5,6,4,30,2,4.25,1.0,4.17,4.53,7.9,6.0,3,0.6169,3,Budget-Conscious Expats
R1027,High-Earning Nomad,34,4,2,2,4,2,3,0,1,0,1,0,0,1,4,4,3,3,2,4,4,4,3,4,5,2,6,3,2,5,3,4,9,2,80,4,3.62,3.0,3.83,4.11,6.64,8.0,4,0.6281,2,High-Value Nomads
R1028,Cautious Saver,47,3,4,5,2,2,3,1,1,0,0,0,1,0,2,2,2,3,3,2,4,5,5,4,2,1,6,4,4,2,5,4,2,2,30,4,2.62,6.0,3.33,3.21,4.24,9.0,2,0.5931,1,High-Value Nomads
R1029,Senior Finance Pro,51,5,3,5,4,2,2,0,0,0,1,1,0,1,2,2,3,2,2,3,3,3,4,3,4,3,7,3,4,3,5,5,6,1,50,1,2.5,1.0,3.5,3.55,4.0,5.0,4,0.67,1,High-Value Nomads
R1030,Cautious Saver,45,3,4,4,3,2,1,1,0,1,1,1,0,1,2,2,3,4,4,2,4,4,5,4,2,3,3,4,5,4,4,5,6,3,10,4,2.88,3.0,3.83,3.54,4.96,6.0,3,0.4931,4,Finance Professionals
R1031,Tech-Savvy Millennial,29,2,3,2,2,2,1,0,1,0,0,1,0,1,1,3,4,4,4,4,4,4,4,4,3,1,6,4,5,4,4,6,8,2,50,4,3.5,4.0,3.83,3.65,6.2,6.0,2,0.6581,0,Digital-First Millennials
R1032,Struggling Expat,37,3,1,5,3,2,4,0,1,1,0,1,1,1,4,3,5,3,4,4,5,4,5,5,3,1,4,5,5,4,4,2,4,2,30,3,4.0,4.0,4.33,4.1,7.2,9.0,4,0.5331,3,Budget-Conscious Expats
R1033,Tech-Savvy Millennial,38,5,5,4,2,2,3,1,0,1,0,1,1,1,2,3,4,2,5,3,5,4,3,4,4,3,8,4,4,5,2,4,6,2,30,2,3.38,3.0,4.33,3.59,6.36,7.0,4,0.7631,0,Digital-First Millennials
R1034,Tech-Savvy Millennial,30,5,3,3,4,4,2,1,0,0,0,1,0,1,4,1,3,2,3,2,4,5,3,4,4,2,10,4,5,3,4,9,4,2,150,2,2.5,3.0,3.67,2.95,4.2,7.0,3,0.8919,0,Digital-First Millennials
R1035,Tech-Savvy Millennial,35,3,1,4,3,2,1,0,1,0,1,0,0,1,2,2,3,4,1,4,4,4,4,4,3,3,4,4,3,2,5,2,9,3,50,2,3.12,4.0,3.83,3.66,5.24,7.0,4,0.4981,4,Finance Professionals
R1036,Struggling Expat,40,2,3,5,3,1,4,0,0,0,1,1,1,1,5,3,5,4,5,3,5,4,4,4,2,3,4,5,4,4,1,3,6,2,10,3,4.38,1.0,4.17,4.59,8.56,6.0,5,0.5369,3,Budget-Conscious Expats
R1037,Senior Finance Pro,49,5,4,4,3,1,4,0,1,0,0,0,1,1,3,1,2,3,2,1,4,5,3,5,4,3,4,5,4,2,6,3,8,1,50,3,2.38,4.0,3.17,3.59,3.56,9.0,4,0.4669,1,High-Value Nomads
R1038,Cautious Saver,38,2,2,5,3,3,3,0,0,1,0,0,0,0,3,3,3,4,4,2,2,3,5,4,3,3,2,4,3,4,4,4,8,2,30,6,3.12,1.0,3.67,3.36,5.44,3.0,0,0.4169,4,Finance Professionals
R1039,Tech-Savvy Millennial,34,3,2,1,3,2,3,0,1,1,1,1,0,1,3,3,3,4,2,2,4,4,5,3,4,2,9,3,4,4,5,5,9,2,50,2,2.75,4.0,3.33,3.48,4.5,7.0,3,0.7581,0,Digital-First Millennials
R1040,Senior Finance Pro,38,3,3,4,3,1,2,0,1,0,1,0,0,1,3,2,2,2,1,2,5,4,4,5,3,4,6,2,4,3,6,5,7,1,50,5,2.12,3.0,3.0,3.46,3.04,7.0,3,0.585,1,High-Value Nomads
R1041,Struggling Expat,35,1,3,4,3,1,4,0,0,1,1,0,0,1,4,2,5,4,4,3,5,5,5,5,3,2,7,4,4,5,2,7,4,2,10,2,4.0,1.0,4.17,4.4,7.6,4.0,4,0.7469,3,Budget-Conscious Expats
R1042,Cautious Saver,33,2,4,2,2,1,3,1,0,0,0,1,1,1,3,4,1,2,2,2,4,2,5,3,2,3,6,5,4,3,4,8,3,2,30,4,2.62,3.0,4.0,3.51,4.44,7.0,5,0.7,0,Digital-First Millennials
R1043,Senior Finance Pro,44,3,4,4,4,2,3,0,0,1,1,1,1,0,1,3,3,3,1,1,3,4,5,5,5,2,7,4,3,2,5,6,8,3,30,3,2.12,1.0,3.33,3.36,3.24,6.0,3,0.6731,1,High-Value Nomads
R1044,Struggling Expat,41,3,4,3,2,1,4,1,0,0,0,0,0,0,3,3,5,3,3,4,3,4,5,5,4,2,10,5,3,4,3,6,5,1,10,3,3.88,3.0,4.33,4.14,7.16,4.0,0,0.8931,3,Budget-Conscious Expats
R1045,High-Earning Nomad,41,5,3,4,4,1,3,1,0,0,0,0,0,0,3,4,3,3,1,3,4,5,3,4,5,1,7,4,3,4,5,5,7,2,80,3,3.0,3.0,3.67,4.1,5.0,6.0,1,0.6819,2,High-Value Nomads
R1046,Struggling Expat,37,2,3,4,2,1,3,0,0,0,1,0,0,1,3,4,4,3,3,4,4,4,4,5,3,3,5,5,5,3,2,3,5,3,10,4,3.88,1.0,4.5,4.14,7.36,3.0,2,0.61,3,Budget-Conscious Expats
R1047,Tech-Savvy Millennial,32,4,1,4,3,1,2,1,1,1,1,0,0,0,4,3,5,3,2,5,5,4,4,3,5,3,6,4,4,5,5,6,8,2,50,2,3.75,6.0,4.17,4.28,6.5,8.0,1,0.6819,0,Digital-First Millennials
R1048,Tech-Savvy Millennial,31,2,4,4,3,3,3,1,1,0,1,1,0,1,1,2,3,1,2,1,5,5,4,5,5,2,9,4,4,5,4,7,9,2,30,5,2.12,6.0,4.33,2.86,3.44,9.0,4,0.8581,0,Digital-First Millennials
R1049,High-Earning Nomad,45,3,5,5,5,4,2,1,0,0,0,0,1,1,4,3,3,4,3,4,4,4,4,5,5,1,7,4,4,3,4,6,6,1,50,2,3.62,3.0,3.67,3.71,6.44,9.0,3,0.6969,2,High-Value Nomads
R1050,Tech-Savvy Millennial,32,2,3,2,2,1,3,1,1,0,0,0,0,1,3,3,3,3,4,4,4,4,4,3,3,3,6,4,4,5,5,4,9,2,50,4,3.38,6.0,4.17,3.89,5.76,8.0,2,0.6519,0,Digital-First Millennials
R1051,High-Earning Nomad,40,5,5,5,5,1,3,0,0,1,1,1,1,1,3,3,1,4,2,3,4,5,4,5,5,2,7,3,4,5,4,5,6,4,150,2,2.75,1.0,4.17,4.18,4.7,8.0,4,0.7169,2,High-Value Nomads
R1052,Struggling Expat,37,3,2,3,3,1,3,0,1,0,1,0,0,1,3,3,1,4,5,4,4,4,4,5,4,2,6,4,5,5,3,4,3,3,30,2,3.75,4.0,4.5,4.28,6.9,7.0,3,0.675,3,Budget-Conscious Expats
R1053,High-Earning Nomad,33,4,3,2,4,1,4,0,1,0,1,0,1,1,2,4,3,3,3,1,4,4,3,4,5,2,8,3,4,5,3,5,7,4,80,2,3.0,4.0,3.33,4.1,5.4,9.0,4,0.7081,2,High-Value Nomads
R1054,Cautious Saver,34,4,2,1,3,1,2,0,0,0,1,0,0,1,3,2,3,1,1,2,4,4,5,4,3,4,6,3,4,5,5,2,8,5,0,3,2.38,1.0,3.67,3.59,3.76,4.0,3,0.5869,4,Finance Professionals
R1055,High-Earning Nomad,41,4,5,4,4,1,4,0,1,0,1,1,0,1,4,2,4,5,3,4,5,5,3,4,4,2,7,4,3,4,6,5,8,2,80,4,3.5,4.0,3.83,4.35,5.8,8.0,5,0.6931,2,High-Value Nomads
R1056,Senior Finance Pro,49,5,2,2,2,1,3,1,0,1,1,1,0,0,2,2,4,2,1,3,4,4,5,5,4,3,5,3,3,4,3,5,1,2,50,2,2.38,3.0,3.67,3.39,4.16,4.0,4,0.5819,4,Finance Professionals
R1057,Cautious Saver,37,3,5,2,2,2,2,1,0,1,0,0,0,1,2,2,4,4,2,2,3,3,4,3,3,2,8,3,3,3,5,7,9,3,30,5,3.0,2.0,3.33,3.4,5.0,5.0,2,0.7381,4,Finance Professionals
R1058,Senior Finance Pro,44,5,3,4,4,2,1,0,0,0,1,1,1,1,2,1,3,1,4,2,5,4,4,5,4,4,5,3,3,4,4,4,8,3,80,2,2.5,1.0,4.0,3.55,4.2,7.0,6,0.59,1,High-Value Nomads
R1059,Struggling Expat,42,2,1,3,2,2,3,0,0,1,0,1,0,1,4,4,5,4,5,4,4,5,5,4,2,3,6,4,4,3,3,4,5,3,30,3,4.5,1.0,3.83,4.15,8.4,3.0,3,0.6281,3,Budget-Conscious Expats
R1060,Struggling Expat,36,2,2,4,2,1,3,1,0,1,1,1,0,1,4,3,5,5,2,4,5,4,5,4,3,4,5,3,5,2,3,3,4,1,10,2,4.0,3.0,3.83,4.2,7.4,5.0,3,0.5631,3,Budget-Conscious Expats
R1061,High-Earning Nomad,34,3,4,4,4,1,2,0,1,0,1,1,0,1,3,3,3,1,3,3,5,5,3,4,5,1,10,4,4,5,4,7,4,2,80,2,2.88,4.0,4.17,4.04,4.96,8.0,4,0.8969,2,High-Value Nomads
R1062,High-Earning Nomad,37,3,4,4,4,2,3,1,1,1,1,1,0,0,3,3,3,3,3,3,5,4,5,4,4,3,5,3,3,3,6,5,8,3,50,4,3.25,6.0,4.17,3.92,5.3,9.0,2,0.6169,0,Digital-First Millennials
R1063,Cautious Saver,36,3,4,3,2,3,2,0,0,0,0,0,0,1,4,2,3,2,4,1,3,3,4,5,4,2,8,5,5,3,2,7,6,1,10,2,2.62,1.0,4.17,2.91,4.84,3.0,2,0.7969,4,Finance Professionals
R1064,Senior Finance Pro,42,3,4,3,4,1,3,0,1,0,1,0,0,1,4,3,2,2,2,1,5,4,4,5,4,3,8,4,3,4,5,6,4,1,50,3,2.5,4.0,3.83,3.85,4.0,8.0,3,0.7581,1,High-Value Nomads
R1065,Senior Finance Pro,44,4,2,5,3,2,3,1,0,1,0,0,0,0,3,3,3,2,2,5,5,3,4,4,5,2,6,4,5,5,5,6,6,4,50,3,3.12,3.0,4.33,3.66,5.24,5.0,2,0.6931,0,Digital-First Millennials
R1066,Cautious Saver,43,1,3,1,2,1,1,1,0,1,1,0,1,1,4,5,3,3,2,1,5,4,4,5,4,3,4,4,5,5,5,5,5,3,30,1,3.0,2.0,4.33,3.7,5.0,7.0,4,0.5781,0,Digital-First Millennials
R1067,Tech-Savvy Millennial,35,2,4,4,3,1,4,1,1,0,0,1,0,1,3,2,3,3,2,3,4,4,3,4,3,3,8,5,5,4,5,7,8,1,50,2,2.88,6.0,4.0,3.84,4.76,9.0,2,0.785,0,Digital-First Millennials
R1068,Tech-Savvy Millennial,28,3,4,2,3,1,2,1,0,0,1,1,0,1,2,2,3,3,2,1,4,3,3,3,2,3,5,5,3,5,1,4,8,2,50,1,2.5,3.0,4.5,3.65,4.8,6.0,4,0.625,0,Digital-First Millennials
R1069,Senior Finance Pro,45,5,5,5,4,3,1,1,0,1,1,1,1,1,1,1,3,2,3,1,4,3,3,4,4,2,5,4,3,4,5,2,4,2,50,2,2.12,3.0,3.83,3.06,3.24,9.0,5,0.5481,1,High-Value Nomads
R1070,Senior Finance Pro,44,3,5,4,3,5,3,0,0,1,1,1,0,1,5,5,5,5,5,5,5,2,4,4,4,2,10,5,2,4,4,2,10,1,80,4,2.62,0.0,3.5,2.81,4.44,4.0,3,0.775,4,Finance Professionals
R1071,Senior Finance Pro,44,3,4,4,3,3,2,0,0,0,0,1,1,0,2,5,3,2,2,1,4,4,3,5,5,2,4,5,5,4,6,3,7,1,50,4,2.5,1.0,3.83,3.05,3.8,5.0,2,0.5131,1,High-Value Nomads
R1072,Tech-Savvy Millennial,29,3,2,3,3,1,2,1,1,0,1,1,1,1,5,5,5,5,5,5,5,4,4,2,3,1,10,4,4,4,4,4,10,2,50,1,3.12,6.0,4.0,3.96,5.44,9.0,5,0.84,0,Digital-First Millennials
R1073,Tech-Savvy Millennial,36,3,3,4,3,3,2,0,0,0,1,1,0,1,1,2,4,2,3,3,5,4,3,4,4,2,6,2,4,3,5,6,5,2,30,4,2.88,1.0,3.33,3.24,4.76,4.0,4,0.6231,4,Finance Professionals
R1074,Tech-Savvy Millennial,33,2,4,2,3,1,1,0,1,0,0,1,0,1,3,3,3,2,2,3,4,4,5,4,3,2,8,3,3,3,4,5,8,1,50,1,2.88,4.0,3.83,3.84,4.96,7.0,4,0.7431,0,Digital-First Millennials
R1075,High-Earning Nomad,39,3,3,4,4,1,3,1,0,1,1,0,0,1,3,3,2,3,2,4,5,5,4,5,5,2,7,4,4,4,4,4,10,2,150,6,2.88,2.0,4.0,4.04,4.96,7.0,3,0.69,2,High-Value Nomads
R1076,Senior Finance Pro,48,3,4,5,3,2,2,0,1,0,0,0,0,0,5,5,5,5,5,5,4,4,5,4,5,2,10,3,4,3,6,6,10,1,80,3,2.88,4.0,3.33,3.54,4.56,6.0,0,0.8231,2,High-Value Nomads
R1077,Senior Finance Pro,49,5,2,1,3,1,1,0,1,0,1,1,0,1,1,3,4,2,1,2,3,5,4,4,4,3,6,4,3,4,10,5,8,1,80,3,2.5,4.0,3.5,3.65,3.0,7.0,3,0.62,1,High-Value Nomads
R1078,Struggling Expat,35,2,1,1,3,1,4,0,0,1,1,0,1,0,4,5,5,3,4,3,4,4,5,5,4,3,4,4,4,2,1,2,6,1,30,2,4.25,0.0,3.5,4.53,8.3,5.0,3,0.475,3,Budget-Conscious Expats
R1079,Tech-Savvy Millennial,32,3,3,3,3,1,1,1,0,0,0,0,0,1,1,1,3,3,3,3,4,4,4,3,4,3,7,4,3,4,6,5,6,2,50,2,2.75,3.0,4.33,3.78,4.3,6.0,2,0.7281,0,Digital-First Millennials
R1080,High-Earning Nomad,36,2,5,2,4,1,2,0,1,0,0,1,1,1,4,3,4,2,3,3,5,4,3,3,5,2,7,3,4,5,4,5,8,4,150,3,3.12,4.0,3.67,4.16,5.44,9.0,4,0.6819,2,High-Value Nomads
R1081,Cautious Saver,40,2,2,5,3,2,4,0,1,0,0,0,1,1,3,5,3,1,2,3,3,4,4,3,4,3,3,4,3,4,4,1,9,1,30,3,3.0,4.0,3.67,3.6,5.2,9.0,2,0.4219,4,Finance Professionals
R1082,Tech-Savvy Millennial,32,4,5,2,2,1,1,0,1,0,0,1,0,0,3,3,3,4,3,2,4,5,4,3,4,3,7,4,4,3,3,5,5,2,80,3,3.38,4.0,4.0,3.89,6.16,5.0,3,0.705,0,Digital-First Millennials
R1083,Senior Finance Pro,45,3,4,4,3,2,1,1,0,1,0,1,1,1,2,3,2,2,2,1,4,3,4,5,3,3,8,4,3,4,5,6,5,1,50,5,2.25,2.0,3.67,3.22,3.5,8.0,5,0.7469,1,High-Value Nomads
R1084,High-Earning Nomad,44,2,3,3,4,1,3,0,1,0,1,0,0,1,3,3,3,4,4,3,5,5,4,3,5,2,7,4,3,4,3,2,0,2,50,2,3.38,3.0,3.83,4.29,6.16,8.0,3,0.6481,2,High-Value Nomads
R1085,High-Earning Nomad,47,3,5,5,4,1,3,0,1,0,0,0,0,0,2,4,4,3,3,3,4,5,3,5,3,3,8,5,5,4,4,8,8,2,80,2,3.25,4.0,4.17,4.22,5.7,7.0,0,0.8119,2,High-Value Nomads
R1086,Struggling Expat,38,1,4,2,2,1,3,0,0,0,1,0,1,1,4,5,2,5,3,4,4,4,5,4,1,1,6,5,4,4,2,7,6,3,10,2,3.88,1.0,4.0,4.14,7.36,5.0,5,0.685,3,Budget-Conscious Expats
R1087,Struggling Expat,35,1,3,1,2,1,3,0,0,0,0,0,0,1,5,4,5,3,3,3,4,4,5,5,3,3,4,5,5,4,5,3,5,4,30,1,4.0,1.0,4.33,4.2,7.0,3.0,2,0.5481,3,Budget-Conscious Expats
R1088,Tech-Savvy Millennial,31,4,4,1,3,1,2,1,0,0,0,1,0,1,3,2,3,3,3,3,4,5,5,3,3,2,7,4,4,4,5,5,6,2,150,4,3.12,3.0,4.0,3.96,5.24,6.0,3,0.705,0,Digital-First Millennials
R1089,High-Earning Nomad,36,5,5,5,4,1,2,0,0,0,0,0,1,0,4,4,3,2,3,2,2,4,3,4,5,2,6,4,3,4,5,5,8,2,150,6,3.0,1.0,3.5,4.1,5.0,6.0,1,0.62,2,High-Value Nomads
R1090,Tech-Savvy Millennial,28,5,4,1,2,1,3,1,0,1,1,0,0,1,2,3,3,3,3,2,4,4,4,3,3,2,5,4,5,4,5,2,9,1,80,3,3.12,3.0,4.33,3.76,5.24,5.0,3,0.5831,0,Digital-First Millennials
R1091,High-Earning Nomad,33,5,5,4,4,2,1,0,1,1,0,1,0,0,4,4,4,4,2,4,4,4,4,5,5,1,6,4,4,5,4,5,6,2,80,4,3.62,4.0,4.17,4.11,6.44,7.0,2,0.6669,2,High-Value Nomads
R1092,Struggling Expat,41,3,3,2,3,1,4,0,0,0,0,1,1,1,3,4,5,4,1,5,4,5,5,5,3,3,6,4,5,4,4,3,0,3,10,2,4.0,1.0,4.0,4.4,7.2,6.0,3,0.625,3,Budget-Conscious Expats
R1093,Struggling Expat,34,1,3,2,2,1,4,0,1,1,1,1,0,0,2,5,4,2,3,5,4,4,5,4,3,2,4,4,4,3,3,1,4,4,50,2,3.5,4.0,4.17,3.95,6.4,5.0,3,0.5069,3,Budget-Conscious Expats
R1094,Struggling Expat,30,3,4,3,2,2,3,1,0,0,0,1,0,0,3,5,5,4,4,4,4,5,5,5,3,3,5,4,4,5,2,3,4,1,10,3,4.25,3.0,3.83,4.03,8.1,4.0,1,0.5631,3,Budget-Conscious Expats
R1095,Tech-Savvy Millennial,34,5,5,3,3,1,1,1,0,0,0,0,1,1,1,3,3,2,3,2,4,4,3,2,5,3,6,4,4,5,4,4,8,3,50,4,2.62,3.0,4.0,3.71,4.44,8.0,3,0.64,0,Digital-First Millennials
R1096,Tech-Savvy Millennial,32,4,2,4,3,2,3,1,1,0,1,1,0,0,3,2,4,3,2,2,4,4,3,4,2,1,6,3,4,3,5,7,7,1,30,2,3.0,5.0,4.0,3.6,5.0,8.0,3,0.685,0,Digital-First Millennials
R1097,Tech-Savvy Millennial,30,3,2,4,3,3,1,1,0,0,0,0,0,1,3,3,4,4,1,4,5,3,2,3,5,2,7,4,4,5,4,4,7,2,50,4,3.25,3.0,4.33,3.42,5.7,6.0,2,0.7131,0,Digital-First Millennials
R1098,Tech-Savvy Millennial,37,2,3,4,3,3,1,1,1,0,1,1,0,1,1,2,3,4,4,3,5,5,3,4,3,2,10,5,4,5,4,7,10,1,50,2,3.0,6.0,4.0,3.3,5.2,9.0,5,0.885,0,Digital-First Millennials
R1099,Cautious Saver,42,4,3,5,3,1,3,0,0,0,1,0,0,0,3,3,2,2,2,2,3,4,4,3,2,3,4,4,5,4,4,2,7,3,30,2,2.62,1.0,3.83,3.71,4.44,3.0,1,0.4981,4,Finance Professionals
R1100,Senior Finance Pro,43,5,5,4,3,2,2,0,1,0,1,1,1,1,2,3,2,2,1,2,5,4,5,5,4,3,6,4,3,5,5,3,7,1,80,3,2.25,4.0,3.67,3.22,3.5,9.0,5,0.6019,1,High-Value Nomads
R1101,Tech-Savvy Millennial,29,5,3,2,2,2,1,1,1,0,0,1,1,0,3,3,4,2,4,3,5,4,4,4,3,2,8,4,4,3,4,4,10,4,50,2,3.25,6.0,3.5,3.52,5.7,9.0,3,0.705,0,Digital-First Millennials
R1102,High-Earning Nomad,38,3,5,5,4,1,4,0,0,0,0,1,0,1,4,4,3,3,3,2,3,4,5,4,5,2,8,5,5,5,1,5,8,2,50,3,3.38,1.0,4.67,4.29,6.56,5.0,2,0.8019,2,High-Value Nomads
R1103,High-Earning Nomad,40,3,5,4,4,1,2,0,0,0,1,1,1,0,3,3,3,3,3,3,5,4,4,4,4,2,10,3,4,4,6,7,8,1,150,4,3.12,1.0,3.67,4.16,5.04,6.0,5,0.8619,2,High-Value Nomads
R1104,High-Earning Nomad,34,3,3,4,5,2,2,0,0,0,0,0,0,0,2,3,4,4,3,2,4,5,2,4,4,2,7,4,4,5,7,4,8,3,80,2,2.88,1.0,4.0,3.94,4.36,5.0,0,0.69,2,High-Value Nomads
R1105,High-Earning Nomad,46,5,5,3,4,1,3,1,0,0,1,0,1,1,3,5,5,2,4,4,5,4,3,5,5,2,7,2,4,5,5,8,9,4,80,4,3.88,3.0,3.67,4.54,6.76,9.0,4,0.7269,2,High-Value Nomads
