Respondent_ID,Persona_Cluster,Q1_AgeGroup,Q1_AgeRaw,Q2_Gender,Q3_Education,Q4_Employment,Q5_IncomeTier,Q6_Nationality,Q7_YearsDubai,Q8_Spreadsheet,Q8_MobileBanking,Q8_DedicatedApp,Q8_Paper,Q8_NoTracking,Q8_Other,Q9_ReviewFrequency,Q10_NumCurrencies,Q11_Remittance,Q11_FX,Q11_Ecommerce,Q11_Investment,Q11_BillSplit,Q11_Subscriptions,Q11_None,Q12_SavingsPct,Q13_DiffTrackMultiCurrency,Q13_LoseFXMoney,Q13_SavingsHabit,Q13_MultiBankTimeConsuming,Q13_DissatisifiedTools,Q13_UnexpectedExpenses,Q13_HealthUnderstanding,Q13_Overspent,Q14_BiggestChallenge,Q15_MoneyLost,Q16_AIExpenseCategorisation,Q16_MultiCurrencyTracking,Q16_SavingsGoals,Q16_RemittanceBestRate,Q16_InvestmentTracking,Q16_SubscriptionAlerts,Q16_CreditScore,Q16_HealthDashboard,Q16_ChatbotQueries,Q16_GamifiedSavings,Q17_InterfacePref,Q18_UAEBankIntegration,Q18_RemittancePlatform,Q18_CryptoWallet,Q18_WPSSalary,Q18_InvestmentPlatform,Q18_EcommTracking,Q19_PrivacyConcern,Q20_WTP_Intent,Q20_WTP_Binary,Q21_WTP_Tier,Q21_WTP_AED,Q22_PricingModel,Q23_Incentive,Q24_DownloadLikelihood,Q25_Privacy,Q25_Cost,Q25_Complexity,Q25_BankIntegration,Q25_AITrust,Q25_NoNeed,Q25_Regulatory,Q25_Other,Q26_HelpSaveMoney,Q26_AIBetterInsights,Q26_ComfortableAutocat,Q26_WouldRecommend,Q26_LikelySwitch,Q26_TrustRegulatory,Q27_CurrentSatisfaction,Q28_FWImportance,Q29_NPS,Q29_NPS_Category,Q30_EaseOfUse,Q30_AIAccuracy,Q30_RealtimeFX,Q30_CustomerSupport,Q30_DataSecurity,Q30_PersonalisedInsights,Q30_BankIntegration,Q30_Offline,Q31_ConfidenceAI,Derived_PainComposite,Derived_FeatureDesirability,Derived_AdoptionAttitude,Derived_FinancialStress,Derived_TechAffinity,Flag_FlatlineResponder,Flag_OutlierAny,Q1_AgeGroup_Label,Q2_Gender_Label,Q3_Education_Label,Q4_Employment_Label,Q5_IncomeTier_Label,Q6_Nationality_Label,Q7_YearsDubai_Label,Q9_ReviewFrequency_Label,Q10_NumCurrencies_Label,Q12_SavingsPct_Label,Q14_BiggestChallenge_Label,Q15_MoneyLost_Label,Q17_InterfacePref_Label,Q19_PrivacyConcern_Label,Q20_WTP_Intent_Label,Q21_WTP_Tier_Label,Q22_PricingModel_Label,Q23_Incentive_Label,Q29_NPS_Category_Enc,Persona_Cluster_Enc,Q5_IncomeTier_Imputed,Eng_PainGap,Eng_DigitalEngagement,Eng_ActivityBreadth,Eng_AdoptionReadiness,Flag_ValueSeeker,Eng_WTPperPain,Flag_AgeIncomeAtypical,Flag_MultiCurrencyUser
R0875,Tech-Savvy Millennial,2,32,2,5,1,3,5,1,0,0,1,0,0,0,1,2,1,0,1,0,1,0,0,3,5,2,4,1,4,4,4,3,1,3,5,5,4,3,4,3,3,4,5,4,4,5,3,3,2,3,4,3,2,1,5,80,6,6,8,1,0,0,1,0,0,0,0,4,4,2,4,5,3,2,7,8,Passive,5,4,4,5,4,4,4,4,6,3.38,4.0,3.67,3.29,4.0,0,0,25-34,Female,ProfQual,PrivateSector,10k-20k,EastAsian,LessThan1yr,Daily,TwoCurr,11-20pct,FXLosses,AED101-300,WhatsApp,ModeratelyConcerned,YesIfJustified,AED61-100,PayPerFeature,RegulatoryCert,1,4,3,6.36,5.0,3,0.7469,0,23.67,0,0
R0876,Tech-Savvy Millennial,2,26,1,2,2,1,5,2,0,1,0,0,0,0,3,3,1,1,1,0,0,1,0,1,3,2,3,2,2,4,2,5,4,5,5,5,3,3,3,3,4,4,4,5,3,5,4,4,3,4,4,2,2,1,4,50,2,4,7,0,0,0,1,0,0,0,0,5,4,5,5,4,5,5,6,9,Promoter,5,5,5,5,5,4,5,3,5,2.88,3.9,4.67,3.84,3.0,0,0,25-34,Male,Bachelors,Government,Below5k,EastAsian,1-3yrs,Monthly,ThreeCurr,NoSavings,EmergencyPlanning,AED601-1000,Both,SlightlyConcerned,YesIfJustified,AED41-60,Freemium,AIFinancialAdvice,2,4,1,4.76,6.0,4,0.7519,0,17.36,0,0
R0877,Cautious Saver,3,43,1,4,3,3,5,4,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,2,3,3,3,2,2,4,1,3,6,3,4,4,5,2,3,4,4,4,3,4,3,5,3,2,4,5,3,3,2,1,3,30,3,3,10,1,0,0,0,0,0,0,0,4,2,3,3,4,5,2,6,2,Detractor,4,5,5,3,5,5,4,4,4,2.62,3.7,3.5,3.21,0.0,0,0,35-44,Male,Doctoral,Freelancer,10k-20k,EastAsian,5-10yrs,Weekly,TwoCurr,1-10pct,InvestmentInfo,AED101-300,Both,ModeratelyConcerned,YesIfJustified,AED21-40,MonthlySubscription,BankIntegration,0,1,3,4.84,2.0,2,0.805,0,11.45,0,0
R0878,Struggling Expat,3,36,1,5,1,3,2,3,0,0,1,0,0,0,4,2,1,1,1,1,0,1,0,1,5,3,5,3,3,4,5,5,3,4,4,4,5,4,3,4,3,3,3,3,4,4,4,3,4,2,5,2,3,0,2,10,2,3,6,1,0,1,0,0,0,0,0,5,3,4,4,3,4,2,7,6,Detractor,5,4,5,5,4,4,4,4,6,4.12,3.6,3.83,4.26,4.0,0,0,35-44,Male,ProfQual,PrivateSector,10k-20k,SouthAsian,3-5yrs,Quarterly,TwoCurr,NoSavings,HighFees,AED301-600,WhatsApp,SlightlyConcerned,MaybeAfterTrial,AED1-20,Freemium,BankIntegration,0,0,3,7.84,8.0,5,0.6581,0,2.43,0,0
R0879,Tech-Savvy Millennial,2,34,2,3,1,6,5,4,1,1,0,0,0,0,1,4,1,0,1,1,0,0,0,3,4,1,3,2,1,5,3,3,5,4,5,5,4,3,4,4,3,5,4,4,3,3,5,3,3,4,4,1,2,1,3,30,2,1,6,0,0,0,1,0,0,0,0,5,5,4,3,4,4,5,8,8,Passive,5,5,5,4,4,3,5,2,2,2.75,4.1,4.17,3.38,3.0,0,0,25-34,Female,MastersMBA,PrivateSector,PNS,EastAsian,5-10yrs,Daily,FourCurr,11-20pct,Subscriptions,AED301-600,Both,NotConcerned,YesIfJustified,AED21-40,Freemium,FreeMonthTrial,1,4,3,4.5,8.0,3,0.6219,0,10.91,0,1
R0880,Tech-Savvy Millennial,2,32,1,2,4,4,4,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,3,3,3,3,2,3,5,5,5,5,5,4,4,3,4,3,3,5,3,4,1,5,5,5,3,4,5,2,3,0,3,30,4,3,7,0,0,0,0,0,0,1,0,4,3,3,3,3,5,7,8,6,Detractor,5,5,3,4,3,4,4,3,3,3.38,3.8,3.5,3.89,3.0,0,0,25-34,Male,Bachelors,BusinessOwner,20k-40k,Western,5-10yrs,Daily,TwoCurr,NoSavings,Subscriptions,AED601-1000,MobileOnly,SlightlyConcerned,MaybeAfterTrial,AED21-40,AnnualSubscription,BankIntegration,0,4,4,5.36,4.0,0,0.64,0,8.88,0,0
R0881,Tech-Savvy Millennial,3,35,1,3,1,3,5,4,0,1,0,0,0,0,1,3,1,0,1,0,1,0,0,2,1,2,3,3,2,4,4,4,5,4,5,4,5,4,4,4,2,4,5,4,3,4,5,3,2,4,3,2,3,0,4,50,2,2,8,0,0,0,0,1,0,0,0,4,3,4,5,4,4,5,7,6,Detractor,5,5,5,3,3,5,5,3,5,2.88,4.1,4.0,3.54,3.0,0,0,35-44,Male,MastersMBA,PrivateSector,10k-20k,EastAsian,5-10yrs,Daily,ThreeCurr,1-10pct,Subscriptions,AED301-600,Both,SlightlyConcerned,MaybeAfterTrial,AED41-60,Freemium,CashbackRewards,0,4,3,4.76,5.0,3,0.755,0,17.36,0,0
R0882,Struggling Expat,2,33,1,2,3,3,1,4,0,1,0,0,0,0,3,2,1,0,1,0,1,1,0,1,5,4,5,3,3,5,5,5,1,4,4,5,4,5,3,4,4,4,3,2,2,5,4,2,3,3,4,2,2,1,2,10,3,3,5,0,0,0,1,0,0,0,0,5,4,2,3,4,4,4,8,7,Passive,5,5,5,5,4,4,4,4,2,4.38,3.8,3.67,4.39,3.0,0,0,25-34,Male,Bachelors,Freelancer,10k-20k,Emirati,5-10yrs,Monthly,TwoCurr,NoSavings,FXLosses,AED301-600,WebOnly,SlightlyConcerned,YesIfJustified,AED1-20,MonthlySubscription,BankIntegration,1,0,3,7.96,5.0,4,0.5369,1,2.28,0,0
R0883,Tech-Savvy Millennial,3,35,1,4,1,5,1,3,0,1,1,0,0,0,1,3,0,1,0,0,1,1,0,1,3,3,3,2,2,4,3,5,2,4,5,4,5,4,3,3,4,3,3,4,3,5,3,4,3,4,5,2,3,0,4,50,2,3,7,0,0,0,0,0,0,1,0,3,3,4,5,4,3,7,6,8,Passive,5,4,5,5,4,5,5,4,4,3.12,3.8,3.67,3.96,6.0,0,0,35-44,Male,Doctoral,PrivateSector,Above40k,Emirati,3-5yrs,Daily,ThreeCurr,NoSavings,NoConsolidatedView,AED301-600,Both,SlightlyConcerned,MaybeAfterTrial,AED41-60,Freemium,BankIntegration,1,4,5,4.84,9.0,3,0.6669,0,16.03,0,0
R0884,Tech-Savvy Millennial,2,33,2,3,3,4,2,4,1,1,1,0,0,0,3,2,1,1,1,0,0,1,0,2,2,3,3,3,4,4,1,5,4,3,4,3,4,5,3,4,3,3,4,5,3,3,3,3,3,4,4,1,2,1,4,50,2,4,6,0,0,0,1,1,0,0,0,4,4,4,4,5,4,4,6,8,Passive,5,4,4,4,4,4,5,1,4,3.12,3.8,4.17,3.46,6.0,0,0,25-34,Female,MastersMBA,Freelancer,20k-40k,SouthAsian,5-10yrs,Monthly,TwoCurr,1-10pct,EmergencyPlanning,AED101-300,Both,NotConcerned,YesIfJustified,AED41-60,Freemium,AIFinancialAdvice,1,4,4,5.44,8.0,4,0.6519,0,16.03,0,0
R0885,Cautious Saver,4,45,2,3,1,3,2,5,0,0,0,0,1,1,3,3,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,3,3,3,3,5,5,4,5,5,5,3,3,3,1,4,3,2,5,4,4,3,3,0,4,50,2,2,5,0,0,1,0,0,0,0,0,4,4,3,4,3,5,5,7,4,Detractor,4,3,5,5,5,5,4,5,3,3.0,4.1,3.83,3.6,0.0,0,0,45-54,Female,MastersMBA,PrivateSector,10k-20k,SouthAsian,MoreThan10yrs,Monthly,ThreeCurr,1-10pct,HighFees,AED101-300,MobileOnly,ModeratelyConcerned,MaybeAfterTrial,AED41-60,Freemium,CashbackRewards,0,1,3,5.0,3.0,0,0.5631,0,16.67,0,0
R0886,Tech-Savvy Millennial,2,33,1,4,1,3,3,3,0,1,0,0,0,0,4,3,1,1,0,0,1,1,0,1,4,2,3,3,2,2,2,4,4,3,5,4,5,3,4,4,3,2,4,4,3,5,5,3,3,4,4,2,1,1,3,30,3,2,7,0,1,0,0,1,0,0,0,5,4,3,3,5,4,3,7,8,Passive,5,4,4,3,3,5,5,4,3,2.75,3.8,4.0,3.78,3.0,0,0,25-34,Male,Doctoral,PrivateSector,10k-20k,ArabExpat,3-5yrs,Quarterly,ThreeCurr,NoSavings,EmergencyPlanning,AED101-300,Both,SlightlyConcerned,YesDefinitely,AED21-40,MonthlySubscription,CashbackRewards,1,4,3,4.9,6.0,4,0.675,0,10.91,0,0
R0887,Struggling Expat,3,41,1,2,2,2,7,5,0,0,0,0,0,0,4,3,1,1,1,0,0,0,0,1,4,3,5,4,3,5,4,5,2,5,4,5,3,4,4,5,4,5,4,3,1,4,4,4,2,3,3,2,2,1,3,30,3,2,5,0,0,0,1,0,0,0,0,4,4,3,4,5,4,2,7,6,Detractor,5,4,5,5,4,4,4,5,3,4.12,4.1,4.0,4.46,1.0,0,0,35-44,Male,Bachelors,Government,5k-10k,Other,MoreThan10yrs,Quarterly,ThreeCurr,NoSavings,NoConsolidatedView,AED601-1000,MobileOnly,SlightlyConcerned,YesIfJustified,AED21-40,MonthlySubscription,CashbackRewards,0,0,2,7.84,3.0,3,0.575,1,7.28,0,0
R0888,Tech-Savvy Millennial,2,31,1,3,4,3,2,1,0,0,0,0,0,0,1,3,0,1,1,0,0,1,0,1,5,2,2,3,4,4,2,3,2,3,4,4,4,3,4,4,4,4,4,5,1,4,4,3,2,3,5,2,1,1,5,80,3,3,10,1,0,0,1,0,0,0,0,3,5,5,4,4,4,5,6,9,Promoter,5,4,5,5,4,4,4,2,6,3.12,4.0,4.17,3.96,1.0,0,0,25-34,Male,MastersMBA,BusinessOwner,10k-20k,SouthAsian,LessThan1yr,Daily,ThreeCurr,NoSavings,NoConsolidatedView,AED101-300,MobileOnly,SlightlyConcerned,YesDefinitely,AED61-100,MonthlySubscription,BankIntegration,2,4,3,5.24,4.0,3,0.8819,0,25.64,0,0
R0889,Tech-Savvy Millennial,2,25,1,3,1,4,5,2,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,2,2,3,3,2,3,4,3,3,4,3,5,4,3,4,4,3,3,5,4,4,3,5,4,3,3,4,4,1,5,0,1,0,6,1,8,0,1,0,1,0,1,0,0,5,4,3,5,5,4,5,8,8,Passive,5,5,3,3,5,3,5,3,4,2.88,3.9,4.33,3.54,3.0,0,0,25-34,Male,MastersMBA,PrivateSector,20k-40k,EastAsian,1-3yrs,Monthly,ThreeCurr,1-10pct,EmergencyPlanning,AED101-300,Both,NotConcerned,WontUse,AED0,PayPerFeature,FreeMonthTrial,1,4,4,4.76,7.0,1,0.7631,0,0.0,0,0
R0890,Tech-Savvy Millennial,2,32,1,3,1,3,1,3,1,1,0,0,0,0,1,4,1,1,1,0,1,1,0,2,3,2,4,4,2,4,5,4,1,4,5,4,3,5,3,5,3,4,4,4,3,4,3,3,2,4,3,3,2,1,4,50,6,4,8,1,0,1,0,1,0,0,0,4,4,5,3,5,4,4,8,9,Promoter,5,3,5,4,4,5,5,1,3,3.5,4.0,4.17,4.05,3.0,0,0,25-34,Male,MastersMBA,PrivateSector,10k-20k,Emirati,3-5yrs,Daily,FourCurr,1-10pct,FXLosses,AED301-600,Both,ModeratelyConcerned,YesIfJustified,AED41-60,PayPerFeature,AIFinancialAdvice,2,4,3,6.2,7.0,5,0.7369,1,14.29,0,1
R0891,Cautious Saver,3,44,2,3,2,2,2,4,0,0,1,0,0,0,3,3,0,1,1,0,0,1,0,1,2,4,3,2,3,3,2,4,5,2,3,4,5,4,3,5,4,5,4,3,2,5,4,2,5,3,5,3,3,0,3,30,2,2,10,1,0,0,1,0,0,0,0,3,3,4,3,4,4,5,5,6,Detractor,4,3,4,4,5,4,4,3,6,2.88,4.0,3.5,3.84,4.0,0,1,35-44,Female,MastersMBA,Government,5k-10k,SouthAsian,5-10yrs,Monthly,ThreeCurr,NoSavings,Subscriptions,AED1-100,WebOnly,ModeratelyConcerned,MaybeAfterTrial,AED21-40,Freemium,CashbackRewards,0,1,2,4.76,7.0,3,0.835,0,10.42,0,0
R0892,Cautious Saver,3,36,3,4,4,4,1,4,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,1,4,1,3,3,2,3,2,3,4,2,3,3,4,4,2,4,5,5,2,3,2,5,3,2,5,2,5,2,3,0,2,10,2,3,7,0,0,0,1,0,1,0,0,4,3,2,3,4,5,7,8,9,Promoter,3,5,5,4,5,4,4,4,4,2.62,3.5,3.5,3.71,3.0,0,0,35-44,NonBinary,Doctoral,BusinessOwner,20k-40k,Emirati,5-10yrs,Weekly,ThreeCurr,NoSavings,EmergencyPlanning,AED1-100,WebOnly,SlightlyConcerned,MaybeAfterTrial,AED1-20,Freemium,BankIntegration,2,1,4,3.84,5.0,1,0.655,0,3.82,0,0
R0893,Cautious Saver,3,42,3,2,3,4,2,5,0,0,0,0,0,0,4,2,1,0,1,1,0,1,0,1,3,2,3,3,3,3,1,4,3,2,5,5,5,5,4,4,5,3,2,4,3,3,5,1,3,3,3,2,1,1,3,30,3,4,7,0,0,0,1,0,0,0,0,4,3,4,3,3,4,4,7,5,Detractor,5,4,3,4,5,4,4,4,9,2.75,4.2,3.5,3.58,1.0,0,0,35-44,NonBinary,Bachelors,Freelancer,20k-40k,SouthAsian,MoreThan10yrs,Quarterly,TwoCurr,NoSavings,HighFees,AED1-100,Both,SlightlyConcerned,YesDefinitely,AED21-40,MonthlySubscription,AIFinancialAdvice,0,1,4,4.7,5.0,4,0.73,0,10.91,0,0
R0894,Senior Finance Pro,3,40,2,3,5,4,7,3,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,1,4,3,2,2,2,2,2,2,3,4,3,5,4,5,4,3,5,5,3,3,3,4,5,3,4,4,4,3,3,0,5,80,3,1,5,1,1,0,0,0,0,0,1,4,4,4,5,4,3,5,6,8,Passive,4,4,4,4,5,5,5,3,5,2.38,4.0,4.0,3.79,1.0,0,0,35-44,Female,MastersMBA,PartTime,20k-40k,Other,3-5yrs,Monthly,FourCurr,NoSavings,HighFees,AED301-600,Both,ModeratelyConcerned,MaybeAfterTrial,AED61-100,MonthlySubscription,FreeMonthTrial,1,2,4,3.76,6.0,1,0.605,0,33.61,0,1
R0895,Struggling Expat,2,30,2,3,1,3,2,1,1,0,0,0,0,0,3,3,0,0,0,0,1,1,0,2,5,3,5,5,3,5,4,5,6,4,3,5,4,4,2,4,3,4,3,3,5,5,5,3,4,4,5,2,4,0,2,10,2,1,5,0,0,1,1,1,0,1,1,4,4,3,3,5,2,2,7,5,Detractor,5,5,5,5,4,4,4,4,5,4.38,3.5,3.5,4.29,1.0,0,0,25-34,Female,MastersMBA,PrivateSector,10k-20k,SouthAsian,LessThan1yr,Monthly,ThreeCurr,1-10pct,InvestmentInfo,AED301-600,NoPreference,SlightlyConcerned,FreeOnly,AED1-20,Freemium,FreeMonthTrial,0,0,3,8.36,4.0,2,0.57,0,2.28,0,0
R0896,Tech-Savvy Millennial,2,32,2,2,1,3,4,3,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,3,3,3,4,3,3,3,3,4,4,5,5,3,3,3,5,3,3,2,3,4,3,4,4,4,4,4,5,2,2,1,4,50,2,2,6,0,1,0,0,1,0,0,1,4,5,4,5,5,2,4,7,9,Promoter,5,4,4,3,4,4,5,3,4,3.25,3.4,4.17,3.22,1.0,0,0,25-34,Female,Bachelors,PrivateSector,10k-20k,Western,3-5yrs,Weekly,TwoCurr,11-20pct,EmergencyPlanning,AED601-1000,Both,SlightlyConcerned,YesIfJustified,AED41-60,Freemium,CashbackRewards,2,4,3,5.7,3.0,2,0.6519,0,15.38,0,0
R0897,Senior Finance Pro,4,46,1,3,2,5,2,5,0,1,1,1,1,0,2,4,0,1,1,1,1,1,0,1,1,3,3,2,1,2,1,3,4,2,4,5,5,5,4,4,4,5,4,1,5,5,4,2,5,5,3,2,2,1,5,80,1,3,6,0,0,0,1,1,0,0,0,5,3,2,3,3,5,5,8,4,Detractor,4,5,5,4,5,5,5,3,7,2.0,4.1,3.5,3.6,5.0,0,0,45-54,Male,MastersMBA,Government,Above40k,SouthAsian,MoreThan10yrs,Weekly,FourCurr,NoSavings,EmergencyPlanning,AED1-100,NoPreference,SlightlyConcerned,YesIfJustified,AED61-100,FreeWithAds,BankIntegration,0,2,5,3.0,9.0,5,0.65,0,40.0,0,1
R0898,High-Earning Nomad,3,39,2,5,4,6,7,5,0,0,0,0,0,0,4,5,0,1,1,1,0,1,0,1,2,2,5,1,1,4,2,3,6,5,4,5,4,4,5,4,4,3,5,4,5,3,4,3,2,5,5,1,1,1,5,80,4,5,8,0,0,0,0,1,0,0,0,3,3,3,4,3,3,4,7,10,Promoter,5,5,4,3,5,5,5,4,6,2.5,4.2,3.17,4.05,1.0,0,0,35-44,Female,ProfQual,BusinessOwner,PNS,Other,MoreThan10yrs,Quarterly,FivePlus,NoSavings,InvestmentInfo,AED601-1000,NoPreference,NotConcerned,YesDefinitely,AED61-100,AnnualSubscription,ReferralDiscounts,2,3,3,4.2,8.0,4,0.7119,0,32.0,0,1
R0899,Tech-Savvy Millennial,2,30,1,3,1,3,2,4,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,3,3,4,4,1,2,4,2,4,2,4,5,4,3,3,3,4,3,5,2,4,3,5,5,4,3,5,5,1,1,1,4,50,2,3,7,0,0,0,0,0,0,0,0,5,3,4,5,3,3,5,8,8,Passive,5,4,4,3,4,5,5,2,6,3.0,3.6,3.83,3.1,1.0,0,0,25-34,Male,MastersMBA,PrivateSector,10k-20k,SouthAsian,5-10yrs,Weekly,TwoCurr,11-20pct,NoConsolidatedView,AED301-600,Both,NotConcerned,YesDefinitely,AED41-60,Freemium,BankIntegration,1,4,3,5.0,5.0,2,0.7081,0,16.67,0,0
R0900,Tech-Savvy Millennial,2,31,1,3,1,4,2,3,0,1,0,1,0,0,1,3,0,0,1,1,1,1,0,2,3,2,3,4,1,4,3,4,2,5,5,5,3,4,2,3,3,5,2,5,3,4,4,3,2,3,2,2,1,1,4,50,2,2,7,0,0,0,0,0,0,1,0,4,3,4,4,4,4,6,8,10,Promoter,5,4,4,4,5,5,5,3,6,3.0,3.7,3.83,3.6,3.0,0,0,25-34,Male,MastersMBA,PrivateSector,20k-40k,SouthAsian,3-5yrs,Daily,ThreeCurr,1-10pct,NoConsolidatedView,AED601-1000,Both,SlightlyConcerned,YesDefinitely,AED41-60,Freemium,CashbackRewards,2,4,4,4.8,8.0,4,0.7081,0,16.67,0,0
R0901,Tech-Savvy Millennial,2,29,2,3,3,5,1,3,0,0,1,0,0,0,1,4,1,0,1,0,0,1,0,1,2,2,3,3,3,5,3,4,2,4,4,3,3,4,4,4,3,4,4,4,1,4,5,4,3,4,4,2,1,1,4,50,2,1,6,0,0,0,1,0,0,1,0,3,5,3,5,4,2,6,6,2,Detractor,5,4,3,5,3,4,4,3,6,3.12,3.7,3.67,4.16,4.0,0,0,25-34,Female,MastersMBA,Freelancer,Above40k,Emirati,3-5yrs,Daily,FourCurr,NoSavings,NoConsolidatedView,AED301-600,MobileOnly,SlightlyConcerned,YesDefinitely,AED41-60,Freemium,FreeMonthTrial,0,4,5,5.04,8.0,3,0.6469,0,16.03,0,1
R0902,Tech-Savvy Millennial,2,33,1,2,1,3,2,3,0,1,0,1,0,0,2,3,1,1,1,0,1,1,0,1,3,2,4,3,3,2,2,4,3,5,4,4,4,4,3,3,2,4,2,5,3,4,4,3,2,4,5,2,2,1,5,80,2,1,6,1,1,0,1,1,0,0,0,4,3,5,3,4,3,5,6,8,Passive,5,5,4,5,3,4,4,3,5,2.88,3.5,3.67,3.84,3.0,0,0,25-34,Male,Bachelors,PrivateSector,10k-20k,SouthAsian,3-5yrs,Weekly,ThreeCurr,NoSavings,HighFees,AED601-1000,Both,SlightlyConcerned,YesIfJustified,AED61-100,Freemium,FreeMonthTrial,1,4,3,4.76,6.0,5,0.6319,0,27.78,0,0
R0903,Tech-Savvy Millennial,2,28,1,3,1,3,2,3,0,1,0,0,0,0,3,2,1,0,1,0,1,0,0,2,4,3,4,3,2,4,3,5,7,4,5,4,4,4,3,4,3,3,5,4,5,4,4,3,2,4,3,1,1,1,2,10,3,2,7,1,1,0,1,1,0,0,0,4,5,4,3,5,4,4,7,8,Passive,4,5,4,4,3,5,5,3,5,3.5,3.9,4.17,3.65,3.0,0,0,25-34,Male,MastersMBA,PrivateSector,10k-20k,SouthAsian,3-5yrs,Monthly,TwoCurr,1-10pct,NoChallenge,AED301-600,NoPreference,NotConcerned,YesDefinitely,AED1-20,MonthlySubscription,CashbackRewards,1,4,3,6.2,4.0,3,0.7169,1,2.86,0,0
R0904,Struggling Expat,3,37,2,2,2,4,6,2,0,0,1,0,0,0,4,3,0,1,0,0,1,1,0,2,3,3,3,3,3,3,3,3,6,4,4,5,5,5,4,4,2,4,4,3,3,4,4,3,5,2,4,2,2,1,2,10,2,2,4,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,6,6,Detractor,3,3,3,3,3,3,3,3,4,4.38,4.0,3.83,4.29,4.0,0,0,35-44,Female,Bachelors,Government,20k-40k,African,1-3yrs,Quarterly,ThreeCurr,1-10pct,InvestmentInfo,AED301-600,Both,SlightlyConcerned,YesIfJustified,AED1-20,Freemium,CashbackRewards,0,0,4,7.96,7.0,3,0.5281,1,2.28,0,0
R0905,Senior Finance Pro,3,41,1,3,2,3,4,4,0,0,0,0,0,0,2,3,0,1,1,0,1,1,0,4,2,3,4,2,2,5,2,3,3,2,2,4,5,4,5,3,5,4,3,2,3,5,5,1,3,5,3,4,4,0,4,50,2,3,4,1,1,0,1,1,0,0,0,3,2,4,4,4,4,5,6,10,Promoter,5,5,5,5,5,4,5,3,3,2.88,3.7,3.5,2.94,1.0,0,0,35-44,Male,MastersMBA,Government,10k-20k,Western,5-10yrs,Weekly,ThreeCurr,21-30pct,HighFees,AED1-100,Both,VeryConcerned,FreeOnly,AED41-60,Freemium,BankIntegration,2,2,3,4.76,4.0,4,0.49,0,17.36,0,0
R0906,High-Earning Nomad,3,42,1,3,3,4,4,5,0,1,0,1,0,0,3,4,0,1,0,0,0,1,0,2,2,4,4,4,4,4,3,3,1,5,4,4,4,4,5,5,4,3,4,3,3,5,4,4,4,5,4,2,1,1,7,50,2,3,7,0,0,1,0,1,0,0,0,4,5,3,3,3,4,2,6,9,Promoter,3,5,3,4,4,4,5,4,2,3.5,4.0,3.67,4.05,3.0,0,0,35-44,Male,MastersMBA,Freelancer,20k-40k,Western,MoreThan10yrs,Monthly,FourCurr,1-10pct,FXLosses,AED601-1000,Both,SlightlyConcerned,YesDefinitely,DependsOnFeatures,Freemium,BankIntegration,2,3,4,6.6,7.0,2,0.6369,1,14.29,0,1
R0907,Cautious Saver,4,51,2,2,1,5,3,1,0,0,0,1,0,0,2,3,1,0,1,1,1,1,0,2,2,3,3,3,5,2,3,3,6,4,3,3,5,4,3,5,4,4,3,4,3,5,4,2,4,4,3,3,3,0,2,10,2,3,8,0,0,0,1,0,0,0,0,4,3,4,4,4,5,3,7,6,Detractor,4,3,4,5,4,4,4,4,6,3.0,3.8,4.0,3.6,1.0,0,0,45-54,Female,Bachelors,PrivateSector,Above40k,ArabExpat,LessThan1yr,Weekly,ThreeCurr,1-10pct,InvestmentInfo,AED301-600,Both,ModeratelyConcerned,MaybeAfterTrial,AED1-20,Freemium,BankIntegration,0,1,5,5.4,6.0,5,0.77,0,3.33,0,0
R0908,Senior Finance Pro,3,44,2,3,2,5,2,5,0,1,1,0,0,0,3,3,1,1,0,1,0,1,0,2,3,2,2,2,2,2,2,3,6,3,3,4,4,5,5,3,3,4,2,1,3,5,4,1,3,4,4,3,2,1,4,50,2,3,7,1,0,0,0,1,0,0,0,3,4,2,4,3,5,10,6,2,Detractor,4,5,5,4,4,5,5,3,2,2.25,3.4,3.5,3.22,6.0,0,1,35-44,Female,MastersMBA,Government,Above40k,SouthAsian,MoreThan10yrs,Monthly,ThreeCurr,1-10pct,InvestmentInfo,AED101-300,Both,ModeratelyConcerned,YesIfJustified,AED41-60,Freemium,BankIntegration,0,2,5,3.0,9.0,4,0.625,0,22.22,0,0
